train_task,test_task,train_sub,test_sub,acc,network,feature
motor,mem,MSC07,MSC04,0.545,sm-lat,316
mem,semantic,MSC07,MSC04,0.6300000000000001,sm-lat,316
mem,glass,MSC07,MSC04,0.6100000000000001,sm-lat,316
mem,motor,MSC07,MSC04,0.6849999999999999,sm-lat,316
semantic,glass,MSC07,MSC05,0.5,sm-lat,316
semantic,motor,MSC07,MSC05,0.5249999999999999,sm-lat,316
semantic,mem,MSC07,MSC05,0.5,sm-lat,316
glass,semantic,MSC07,MSC05,0.5199999999999999,sm-lat,316
glass,motor,MSC07,MSC05,0.5,sm-lat,316
glass,mem,MSC07,MSC05,0.51,sm-lat,316
motor,semantic,MSC07,MSC05,0.505,sm-lat,316
motor,glass,MSC07,MSC05,0.48999999999999994,sm-lat,316
motor,mem,MSC07,MSC05,0.42000000000000004,sm-lat,316
mem,semantic,MSC07,MSC05,0.6250000000000001,sm-lat,316
mem,glass,MSC07,MSC05,0.445,sm-lat,316
mem,motor,MSC07,MSC05,0.605,sm-lat,316
semantic,glass,MSC07,MSC06,0.5263157894736842,sm-lat,316
semantic,motor,MSC07,MSC06,0.585,sm-lat,316
semantic,mem,MSC07,MSC06,0.5,sm-lat,316
glass,semantic,MSC07,MSC06,0.465,sm-lat,316
glass,motor,MSC07,MSC06,0.565,sm-lat,316
glass,mem,MSC07,MSC06,0.505,sm-lat,316
motor,semantic,MSC07,MSC06,0.395,sm-lat,316
motor,glass,MSC07,MSC06,0.44210526315789467,sm-lat,316
motor,mem,MSC07,MSC06,0.4,sm-lat,316
mem,semantic,MSC07,MSC06,0.615,sm-lat,316
mem,glass,MSC07,MSC06,0.6631578947368421,sm-lat,316
mem,motor,MSC07,MSC06,0.645,sm-lat,316
semantic,glass,MSC07,MSC10,0.47000000000000003,sm-lat,316
semantic,motor,MSC07,MSC10,0.485,sm-lat,316
semantic,mem,MSC07,MSC10,0.47000000000000003,sm-lat,316
glass,semantic,MSC07,MSC10,0.5,sm-lat,316
glass,motor,MSC07,MSC10,0.53,sm-lat,316
glass,mem,MSC07,MSC10,0.5,sm-lat,316
motor,semantic,MSC07,MSC10,0.6599999999999999,sm-lat,316
motor,glass,MSC07,MSC10,0.595,sm-lat,316
motor,mem,MSC07,MSC10,0.6600000000000001,sm-lat,316
mem,semantic,MSC07,MSC10,0.40499999999999997,sm-lat,316
mem,glass,MSC07,MSC10,0.395,sm-lat,316
mem,motor,MSC07,MSC10,0.61,sm-lat,316
semantic,glass,MSC10,MSC01,0.655,sm-lat,316
semantic,motor,MSC10,MSC01,0.59,sm-lat,316
semantic,mem,MSC10,MSC01,0.5899999999999999,sm-lat,316
glass,semantic,MSC10,MSC01,0.6800000000000002,sm-lat,316
glass,motor,MSC10,MSC01,0.6049999999999999,sm-lat,316
glass,mem,MSC10,MSC01,0.5499999999999999,sm-lat,316
motor,semantic,MSC10,MSC01,0.52,sm-lat,316
motor,glass,MSC10,MSC01,0.47000000000000003,sm-lat,316
motor,mem,MSC10,MSC01,0.535,sm-lat,316
mem,semantic,MSC10,MSC01,0.6049999999999999,sm-lat,316
mem,glass,MSC10,MSC01,0.5549999999999999,sm-lat,316
mem,motor,MSC10,MSC01,0.44000000000000006,sm-lat,316
semantic,glass,MSC10,MSC02,0.5449999999999999,sm-lat,316
semantic,motor,MSC10,MSC02,0.5249999999999999,sm-lat,316
semantic,mem,MSC10,MSC02,0.53,sm-lat,316
glass,semantic,MSC10,MSC02,0.5799999999999998,sm-lat,316
glass,motor,MSC10,MSC02,0.6,sm-lat,316
glass,mem,MSC10,MSC02,0.61,sm-lat,316
motor,semantic,MSC10,MSC02,0.575,sm-lat,316
motor,glass,MSC10,MSC02,0.535,sm-lat,316
motor,mem,MSC10,MSC02,0.5549999999999999,sm-lat,316
mem,semantic,MSC10,MSC02,0.505,sm-lat,316
mem,glass,MSC10,MSC02,0.5549999999999999,sm-lat,316
mem,motor,MSC10,MSC02,0.59,sm-lat,316
semantic,glass,MSC10,MSC03,0.635,sm-lat,316
semantic,motor,MSC10,MSC03,0.5949999999999999,sm-lat,316
semantic,mem,MSC10,MSC03,0.6950000000000001,sm-lat,316
glass,semantic,MSC10,MSC03,0.665,sm-lat,316
glass,motor,MSC10,MSC03,0.58,sm-lat,316
glass,mem,MSC10,MSC03,0.7849999999999999,sm-lat,316
motor,semantic,MSC10,MSC03,0.6950000000000001,sm-lat,316
motor,glass,MSC10,MSC03,0.595,sm-lat,316
motor,mem,MSC10,MSC03,0.7799999999999999,sm-lat,316
mem,semantic,MSC10,MSC03,0.545,sm-lat,316
mem,glass,MSC10,MSC03,0.545,sm-lat,316
mem,motor,MSC10,MSC03,0.485,sm-lat,316
semantic,glass,MSC10,MSC04,0.465,sm-lat,316
semantic,motor,MSC10,MSC04,0.45000000000000007,sm-lat,316
semantic,mem,MSC10,MSC04,0.51,sm-lat,316
glass,semantic,MSC10,MSC04,0.7,sm-lat,316
glass,motor,MSC10,MSC04,0.45499999999999996,sm-lat,316
glass,mem,MSC10,MSC04,0.7300000000000001,sm-lat,316
motor,semantic,MSC10,MSC04,0.615,sm-lat,316
motor,glass,MSC10,MSC04,0.6300000000000001,sm-lat,316
motor,mem,MSC10,MSC04,0.665,sm-lat,316
mem,semantic,MSC10,MSC04,0.605,sm-lat,316
mem,glass,MSC10,MSC04,0.6599999999999999,sm-lat,316
mem,motor,MSC10,MSC04,0.35999999999999993,sm-lat,316
semantic,glass,MSC10,MSC05,0.6199999999999999,sm-lat,316
semantic,motor,MSC10,MSC05,0.5549999999999999,sm-lat,316
semantic,mem,MSC10,MSC05,0.6950000000000001,sm-lat,316
glass,semantic,MSC10,MSC05,0.5399999999999999,sm-lat,316
glass,motor,MSC10,MSC05,0.5900000000000001,sm-lat,316
glass,mem,MSC10,MSC05,0.68,sm-lat,316
motor,semantic,MSC10,MSC05,0.6400000000000001,sm-lat,316
motor,glass,MSC10,MSC05,0.5900000000000001,sm-lat,316
motor,mem,MSC10,MSC05,0.55,sm-lat,316
mem,semantic,MSC10,MSC05,0.55,sm-lat,316
mem,glass,MSC10,MSC05,0.63,sm-lat,316
mem,motor,MSC10,MSC05,0.5849999999999999,sm-lat,316
semantic,glass,MSC10,MSC06,0.5526315789473684,sm-lat,316
semantic,motor,MSC10,MSC06,0.55,sm-lat,316
semantic,mem,MSC10,MSC06,0.635,sm-lat,316
glass,semantic,MSC10,MSC06,0.655,sm-lat,316
glass,motor,MSC10,MSC06,0.64,sm-lat,316
glass,mem,MSC10,MSC06,0.6950000000000001,sm-lat,316
motor,semantic,MSC10,MSC06,0.68,sm-lat,316
motor,glass,MSC10,MSC06,0.5947368421052632,sm-lat,316
motor,mem,MSC10,MSC06,0.52,sm-lat,316
mem,semantic,MSC10,MSC06,0.65,sm-lat,316
mem,glass,MSC10,MSC06,0.7368421052631579,sm-lat,316
mem,motor,MSC10,MSC06,0.645,sm-lat,316
semantic,glass,MSC10,MSC07,0.505,sm-lat,316
semantic,motor,MSC10,MSC07,0.57,sm-lat,316
semantic,mem,MSC10,MSC07,0.5,sm-lat,316
glass,semantic,MSC10,MSC07,0.475,sm-lat,316
glass,motor,MSC10,MSC07,0.625,sm-lat,316
glass,mem,MSC10,MSC07,0.45500000000000007,sm-lat,316
motor,semantic,MSC10,MSC07,0.6099999999999999,sm-lat,316
motor,glass,MSC10,MSC07,0.5249999999999999,sm-lat,316
motor,mem,MSC10,MSC07,0.6199999999999999,sm-lat,316
mem,semantic,MSC10,MSC07,0.5,sm-lat,316
mem,glass,MSC10,MSC07,0.53,sm-lat,316
mem,motor,MSC10,MSC07,0.6049999999999999,sm-lat,316
semantic,glass,MSC01,MSC02,0.5499999999999999,auditory,564
semantic,motor,MSC01,MSC02,0.5,auditory,564
semantic,mem,MSC01,MSC02,0.5,auditory,564
glass,semantic,MSC01,MSC02,0.5,auditory,564
glass,motor,MSC01,MSC02,0.5,auditory,564
glass,mem,MSC01,MSC02,0.505,auditory,564
motor,semantic,MSC01,MSC02,0.6199999999999999,auditory,564
motor,glass,MSC01,MSC02,0.61,auditory,564
motor,mem,MSC01,MSC02,0.5,auditory,564
mem,semantic,MSC01,MSC02,0.565,auditory,564
mem,glass,MSC01,MSC02,0.5499999999999999,auditory,564
mem,motor,MSC01,MSC02,0.59,auditory,564
semantic,glass,MSC01,MSC03,0.5799999999999998,auditory,564
semantic,motor,MSC01,MSC03,0.5899999999999999,auditory,564
semantic,mem,MSC01,MSC03,0.62,auditory,564
glass,semantic,MSC01,MSC03,0.65,auditory,564
glass,motor,MSC01,MSC03,0.48500000000000004,auditory,564
glass,mem,MSC01,MSC03,0.6150000000000001,auditory,564
motor,semantic,MSC01,MSC03,0.7799999999999999,auditory,564
motor,glass,MSC01,MSC03,0.6500000000000001,auditory,564
motor,mem,MSC01,MSC03,0.7150000000000001,auditory,564
mem,semantic,MSC01,MSC03,0.615,auditory,564
mem,glass,MSC01,MSC03,0.615,auditory,564
mem,motor,MSC01,MSC03,0.475,auditory,564
semantic,glass,MSC01,MSC04,0.5,auditory,564
semantic,motor,MSC01,MSC04,0.5,auditory,564
semantic,mem,MSC01,MSC04,0.5449999999999999,auditory,564
glass,semantic,MSC01,MSC04,0.5,auditory,564
glass,motor,MSC01,MSC04,0.5549999999999999,auditory,564
glass,mem,MSC01,MSC04,0.5499999999999999,auditory,564
motor,semantic,MSC01,MSC04,0.505,auditory,564
motor,glass,MSC01,MSC04,0.5,auditory,564
motor,mem,MSC01,MSC04,0.5449999999999999,auditory,564
mem,semantic,MSC01,MSC04,0.4600000000000001,auditory,564
mem,glass,MSC01,MSC04,0.47000000000000003,auditory,564
mem,motor,MSC01,MSC04,0.525,auditory,564
semantic,glass,MSC01,MSC05,0.5499999999999999,auditory,564
semantic,motor,MSC01,MSC05,0.525,auditory,564
semantic,mem,MSC01,MSC05,0.5,auditory,564
glass,semantic,MSC01,MSC05,0.5449999999999999,auditory,564
glass,motor,MSC01,MSC05,0.55,auditory,564
glass,mem,MSC01,MSC05,0.5,auditory,564
motor,semantic,MSC01,MSC05,0.635,auditory,564
motor,glass,MSC01,MSC05,0.6049999999999999,auditory,564
motor,mem,MSC01,MSC05,0.6900000000000002,auditory,564
mem,semantic,MSC01,MSC05,0.61,auditory,564
mem,glass,MSC01,MSC05,0.56,auditory,564
mem,motor,MSC01,MSC05,0.5900000000000001,auditory,564
semantic,glass,MSC01,MSC06,0.5263157894736842,auditory,564
semantic,motor,MSC01,MSC06,0.5499999999999999,auditory,564
semantic,mem,MSC01,MSC06,0.5,auditory,564
glass,semantic,MSC01,MSC06,0.5,auditory,564
glass,motor,MSC01,MSC06,0.5499999999999999,auditory,564
glass,mem,MSC01,MSC06,0.5,auditory,564
motor,semantic,MSC01,MSC06,0.515,auditory,564
motor,glass,MSC01,MSC06,0.605263157894737,auditory,564
motor,mem,MSC01,MSC06,0.53,auditory,564
mem,semantic,MSC01,MSC06,0.505,auditory,564
mem,glass,MSC01,MSC06,0.5684210526315789,auditory,564
mem,motor,MSC01,MSC06,0.625,auditory,564
semantic,glass,MSC01,MSC07,0.5499999999999999,auditory,564
semantic,motor,MSC01,MSC07,0.5999999999999999,auditory,564
semantic,mem,MSC01,MSC07,0.5,auditory,564
glass,semantic,MSC01,MSC07,0.625,auditory,564
glass,motor,MSC01,MSC07,0.735,auditory,564
glass,mem,MSC01,MSC07,0.51,auditory,564
motor,semantic,MSC01,MSC07,0.57,auditory,564
motor,glass,MSC01,MSC07,0.5499999999999999,auditory,564
motor,mem,MSC01,MSC07,0.5,auditory,564
mem,semantic,MSC01,MSC07,0.5,auditory,564
mem,glass,MSC01,MSC07,0.5499999999999999,auditory,564
mem,motor,MSC01,MSC07,0.5899999999999999,auditory,564
semantic,glass,MSC01,MSC10,0.7000000000000001,auditory,564
semantic,motor,MSC01,MSC10,0.7050000000000001,auditory,564
semantic,mem,MSC01,MSC10,0.525,auditory,564
glass,semantic,MSC01,MSC10,0.7449999999999999,auditory,564
glass,motor,MSC01,MSC10,0.8549999999999999,auditory,564
glass,mem,MSC01,MSC10,0.6,auditory,564
motor,semantic,MSC01,MSC10,0.7000000000000001,auditory,564
motor,glass,MSC01,MSC10,0.7649999999999999,auditory,564
motor,mem,MSC01,MSC10,0.5899999999999999,auditory,564
mem,semantic,MSC01,MSC10,0.57,auditory,564
mem,glass,MSC01,MSC10,0.58,auditory,564
mem,motor,MSC01,MSC10,0.5599999999999999,auditory,564
semantic,glass,MSC02,MSC01,0.5,auditory,564
semantic,motor,MSC02,MSC01,0.5,auditory,564
semantic,mem,MSC02,MSC01,0.5,auditory,564
glass,semantic,MSC02,MSC01,0.58,auditory,564
glass,motor,MSC02,MSC01,0.5999999999999999,auditory,564
glass,mem,MSC02,MSC01,0.515,auditory,564
motor,semantic,MSC02,MSC01,0.25,auditory,564
motor,glass,MSC02,MSC01,0.29,auditory,564
motor,mem,MSC02,MSC01,0.24500000000000002,auditory,564
mem,semantic,MSC02,MSC01,0.5599999999999999,auditory,564
mem,glass,MSC02,MSC01,0.39499999999999996,auditory,564
mem,motor,MSC02,MSC01,0.41,auditory,564
semantic,glass,MSC02,MSC03,0.6350000000000001,auditory,564
semantic,motor,MSC02,MSC03,0.6599999999999999,auditory,564
semantic,mem,MSC02,MSC03,0.595,auditory,564
glass,semantic,MSC02,MSC03,0.635,auditory,564
glass,motor,MSC02,MSC03,0.545,auditory,564
glass,mem,MSC02,MSC03,0.635,auditory,564
motor,semantic,MSC02,MSC03,0.535,auditory,564
motor,glass,MSC02,MSC03,0.5900000000000001,auditory,564
motor,mem,MSC02,MSC03,0.4050000000000001,auditory,564
mem,semantic,MSC02,MSC03,0.525,auditory,564
mem,glass,MSC02,MSC03,0.4600000000000001,auditory,564
mem,motor,MSC02,MSC03,0.4800000000000001,auditory,564
semantic,glass,MSC02,MSC04,0.5449999999999999,auditory,564
semantic,motor,MSC02,MSC04,0.645,auditory,564
semantic,mem,MSC02,MSC04,0.55,auditory,564
glass,semantic,MSC02,MSC04,0.5399999999999999,auditory,564
glass,motor,MSC02,MSC04,0.5549999999999999,auditory,564
glass,mem,MSC02,MSC04,0.505,auditory,564
motor,semantic,MSC02,MSC04,0.5399999999999999,auditory,564
motor,glass,MSC02,MSC04,0.57,auditory,564
motor,mem,MSC02,MSC04,0.4600000000000001,auditory,564
mem,semantic,MSC02,MSC04,0.595,auditory,564
mem,glass,MSC02,MSC04,0.375,auditory,564
mem,motor,MSC02,MSC04,0.4,auditory,564
semantic,glass,MSC02,MSC05,0.34,auditory,564
semantic,motor,MSC02,MSC05,0.41000000000000003,auditory,564
semantic,mem,MSC02,MSC05,0.3500000000000001,auditory,564
glass,semantic,MSC02,MSC05,0.53,auditory,564
glass,motor,MSC02,MSC05,0.5199999999999999,auditory,564
glass,mem,MSC02,MSC05,0.41500000000000004,auditory,564
motor,semantic,MSC02,MSC05,0.37,auditory,564
motor,glass,MSC02,MSC05,0.37,auditory,564
motor,mem,MSC02,MSC05,0.475,auditory,564
mem,semantic,MSC02,MSC05,0.385,auditory,564
mem,glass,MSC02,MSC05,0.36,auditory,564
mem,motor,MSC02,MSC05,0.41000000000000003,auditory,564
semantic,glass,MSC02,MSC06,0.5263157894736842,auditory,564
semantic,motor,MSC02,MSC06,0.5999999999999999,auditory,564
semantic,mem,MSC02,MSC06,0.505,auditory,564
glass,semantic,MSC02,MSC06,0.7300000000000001,auditory,564
glass,motor,MSC02,MSC06,0.605,auditory,564
glass,mem,MSC02,MSC06,0.635,auditory,564
motor,semantic,MSC02,MSC06,0.595,auditory,564
motor,glass,MSC02,MSC06,0.531578947368421,auditory,564
motor,mem,MSC02,MSC06,0.43000000000000005,auditory,564
mem,semantic,MSC02,MSC06,0.745,auditory,564
mem,glass,MSC02,MSC06,0.6105263157894737,auditory,564
mem,motor,MSC02,MSC06,0.7150000000000001,auditory,564
semantic,glass,MSC02,MSC07,0.48500000000000004,auditory,564
semantic,motor,MSC02,MSC07,0.5700000000000001,auditory,564
semantic,mem,MSC02,MSC07,0.5850000000000001,auditory,564
glass,semantic,MSC02,MSC07,0.505,auditory,564
glass,motor,MSC02,MSC07,0.625,auditory,564
glass,mem,MSC02,MSC07,0.495,auditory,564
motor,semantic,MSC02,MSC07,0.38,auditory,564
motor,glass,MSC02,MSC07,0.355,auditory,564
motor,mem,MSC02,MSC07,0.47000000000000003,auditory,564
mem,semantic,MSC02,MSC07,0.5,auditory,564
mem,glass,MSC02,MSC07,0.53,auditory,564
mem,motor,MSC02,MSC07,0.43000000000000005,auditory,564
semantic,glass,MSC02,MSC10,0.5599999999999999,auditory,564
semantic,motor,MSC02,MSC10,0.43,auditory,564
semantic,mem,MSC02,MSC10,0.38499999999999995,auditory,564
glass,semantic,MSC02,MSC10,0.635,auditory,564
glass,motor,MSC02,MSC10,0.8,auditory,564
glass,mem,MSC02,MSC10,0.7050000000000001,auditory,564
motor,semantic,MSC02,MSC10,0.305,auditory,564
motor,glass,MSC02,MSC10,0.31,auditory,564
motor,mem,MSC02,MSC10,0.35,auditory,564
mem,semantic,MSC02,MSC10,0.5,auditory,564
mem,glass,MSC02,MSC10,0.49000000000000005,auditory,564
mem,motor,MSC02,MSC10,0.5,auditory,564
semantic,glass,MSC03,MSC01,0.5,auditory,564
semantic,motor,MSC03,MSC01,0.505,auditory,564
semantic,mem,MSC03,MSC01,0.5,auditory,564
glass,semantic,MSC03,MSC01,0.5,auditory,564
glass,motor,MSC03,MSC01,0.5,auditory,564
glass,mem,MSC03,MSC01,0.5,auditory,564
motor,semantic,MSC03,MSC01,0.5499999999999999,auditory,564
motor,glass,MSC03,MSC01,0.5,auditory,564
motor,mem,MSC03,MSC01,0.5,auditory,564
mem,semantic,MSC03,MSC01,0.61,auditory,564
mem,glass,MSC03,MSC01,0.5999999999999999,auditory,564
mem,motor,MSC03,MSC01,0.6049999999999999,auditory,564
semantic,glass,MSC03,MSC02,0.5,auditory,564
semantic,motor,MSC03,MSC02,0.5,auditory,564
semantic,mem,MSC03,MSC02,0.5,auditory,564
glass,semantic,MSC03,MSC02,0.5,auditory,564
glass,motor,MSC03,MSC02,0.505,auditory,564
glass,mem,MSC03,MSC02,0.5,auditory,564
motor,semantic,MSC03,MSC02,0.505,auditory,564
motor,glass,MSC03,MSC02,0.5,auditory,564
motor,mem,MSC03,MSC02,0.5,auditory,564
mem,semantic,MSC03,MSC02,0.6799999999999999,auditory,564
mem,glass,MSC03,MSC02,0.6450000000000001,auditory,564
mem,motor,MSC03,MSC02,0.59,auditory,564
semantic,glass,MSC03,MSC04,0.5,auditory,564
semantic,motor,MSC03,MSC04,0.5,auditory,564
semantic,mem,MSC03,MSC04,0.5,auditory,564
glass,semantic,MSC03,MSC04,0.5,auditory,564
glass,motor,MSC03,MSC04,0.5,auditory,564
glass,mem,MSC03,MSC04,0.5,auditory,564
motor,semantic,MSC03,MSC04,0.5,auditory,564
motor,glass,MSC03,MSC04,0.5,auditory,564
motor,mem,MSC03,MSC04,0.5,auditory,564
mem,semantic,MSC03,MSC04,0.5,auditory,564
mem,glass,MSC03,MSC04,0.5549999999999999,auditory,564
mem,motor,MSC03,MSC04,0.6099999999999999,auditory,564
semantic,glass,MSC03,MSC05,0.5,auditory,564
semantic,motor,MSC03,MSC05,0.5,auditory,564
semantic,mem,MSC03,MSC05,0.5,auditory,564
glass,semantic,MSC03,MSC05,0.5,auditory,564
glass,motor,MSC03,MSC05,0.5,auditory,564
glass,mem,MSC03,MSC05,0.5,auditory,564
motor,semantic,MSC03,MSC05,0.5,auditory,564
motor,glass,MSC03,MSC05,0.5,auditory,564
motor,mem,MSC03,MSC05,0.5,auditory,564
mem,semantic,MSC03,MSC05,0.505,auditory,564
mem,glass,MSC03,MSC05,0.51,auditory,564
mem,motor,MSC03,MSC05,0.53,auditory,564
semantic,glass,MSC03,MSC06,0.5263157894736842,auditory,564
semantic,motor,MSC03,MSC06,0.5299999999999999,auditory,564
semantic,mem,MSC03,MSC06,0.5,auditory,564
glass,semantic,MSC03,MSC06,0.5,auditory,564
glass,motor,MSC03,MSC06,0.5,auditory,564
glass,mem,MSC03,MSC06,0.5,auditory,564
motor,semantic,MSC03,MSC06,0.5,auditory,564
motor,glass,MSC03,MSC06,0.5263157894736842,auditory,564
motor,mem,MSC03,MSC06,0.5,auditory,564
mem,semantic,MSC03,MSC06,0.51,auditory,564
mem,glass,MSC03,MSC06,0.5842105263157895,auditory,564
mem,motor,MSC03,MSC06,0.5999999999999999,auditory,564
semantic,glass,MSC03,MSC07,0.5,auditory,564
semantic,motor,MSC03,MSC07,0.5299999999999999,auditory,564
semantic,mem,MSC03,MSC07,0.5,auditory,564
glass,semantic,MSC03,MSC07,0.5,auditory,564
glass,motor,MSC03,MSC07,0.505,auditory,564
glass,mem,MSC03,MSC07,0.5,auditory,564
motor,semantic,MSC03,MSC07,0.5,auditory,564
motor,glass,MSC03,MSC07,0.5,auditory,564
motor,mem,MSC03,MSC07,0.5,auditory,564
mem,semantic,MSC03,MSC07,0.5,auditory,564
mem,glass,MSC03,MSC07,0.505,auditory,564
mem,motor,MSC03,MSC07,0.5549999999999999,auditory,564
semantic,glass,MSC03,MSC10,0.5,auditory,564
semantic,motor,MSC03,MSC10,0.5,auditory,564
semantic,mem,MSC03,MSC10,0.5,auditory,564
glass,semantic,MSC03,MSC10,0.5,auditory,564
glass,motor,MSC03,MSC10,0.5,auditory,564
glass,mem,MSC03,MSC10,0.5,auditory,564
motor,semantic,MSC03,MSC10,0.5,auditory,564
motor,glass,MSC03,MSC10,0.5,auditory,564
motor,mem,MSC03,MSC10,0.52,auditory,564
mem,semantic,MSC03,MSC10,0.625,auditory,564
mem,glass,MSC03,MSC10,0.6399999999999999,auditory,564
mem,motor,MSC03,MSC10,0.625,auditory,564
semantic,glass,MSC04,MSC01,0.51,auditory,564
semantic,motor,MSC04,MSC01,0.5549999999999999,auditory,564
semantic,mem,MSC04,MSC01,0.5,auditory,564
glass,semantic,MSC04,MSC01,0.55,auditory,564
glass,motor,MSC04,MSC01,0.665,auditory,564
glass,mem,MSC04,MSC01,0.525,auditory,564
motor,semantic,MSC04,MSC01,0.715,auditory,564
motor,glass,MSC04,MSC01,0.8049999999999999,auditory,564
motor,mem,MSC04,MSC01,0.725,auditory,564
mem,semantic,MSC04,MSC01,0.7150000000000001,auditory,564
mem,glass,MSC04,MSC01,0.74,auditory,564
mem,motor,MSC04,MSC01,0.7000000000000001,auditory,564
semantic,glass,MSC04,MSC02,0.685,auditory,564
semantic,motor,MSC04,MSC02,0.5499999999999999,auditory,564
semantic,mem,MSC04,MSC02,0.5399999999999999,auditory,564
glass,semantic,MSC04,MSC02,0.685,auditory,564
glass,motor,MSC04,MSC02,0.65,auditory,564
glass,mem,MSC04,MSC02,0.5449999999999999,auditory,564
motor,semantic,MSC04,MSC02,0.6549999999999999,auditory,564
motor,glass,MSC04,MSC02,0.62,auditory,564
motor,mem,MSC04,MSC02,0.48,auditory,564
mem,semantic,MSC04,MSC02,0.82,auditory,564
mem,glass,MSC04,MSC02,0.735,auditory,564
mem,motor,MSC04,MSC02,0.6,auditory,564
semantic,glass,MSC04,MSC03,0.68,auditory,564
semantic,motor,MSC04,MSC03,0.645,auditory,564
semantic,mem,MSC04,MSC03,0.5299999999999999,auditory,564
glass,semantic,MSC04,MSC03,0.725,auditory,564
glass,motor,MSC04,MSC03,0.595,auditory,564
glass,mem,MSC04,MSC03,0.635,auditory,564
motor,semantic,MSC04,MSC03,0.6749999999999999,auditory,564
motor,glass,MSC04,MSC03,0.505,auditory,564
motor,mem,MSC04,MSC03,0.75,auditory,564
mem,semantic,MSC04,MSC03,0.5799999999999998,auditory,564
mem,glass,MSC04,MSC03,0.47000000000000003,auditory,564
mem,motor,MSC04,MSC03,0.515,auditory,564
semantic,glass,MSC04,MSC05,0.55,auditory,564
semantic,motor,MSC04,MSC05,0.615,auditory,564
semantic,mem,MSC04,MSC05,0.575,auditory,564
glass,semantic,MSC04,MSC05,0.525,auditory,564
glass,motor,MSC04,MSC05,0.725,auditory,564
glass,mem,MSC04,MSC05,0.5349999999999999,auditory,564
motor,semantic,MSC04,MSC05,0.53,auditory,564
motor,glass,MSC04,MSC05,0.5249999999999999,auditory,564
motor,mem,MSC04,MSC05,0.5399999999999999,auditory,564
mem,semantic,MSC04,MSC05,0.485,auditory,564
mem,glass,MSC04,MSC05,0.5999999999999999,auditory,564
mem,motor,MSC04,MSC05,0.615,auditory,564
semantic,glass,MSC04,MSC06,0.7368421052631579,auditory,564
semantic,motor,MSC04,MSC06,0.565,auditory,564
semantic,mem,MSC04,MSC06,0.53,auditory,564
glass,semantic,MSC04,MSC06,0.6700000000000002,auditory,564
glass,motor,MSC04,MSC06,0.655,auditory,564
glass,mem,MSC04,MSC06,0.57,auditory,564
motor,semantic,MSC04,MSC06,0.55,auditory,564
motor,glass,MSC04,MSC06,0.5842105263157895,auditory,564
motor,mem,MSC04,MSC06,0.505,auditory,564
mem,semantic,MSC04,MSC06,0.68,auditory,564
mem,glass,MSC04,MSC06,0.7684210526315789,auditory,564
mem,motor,MSC04,MSC06,0.6950000000000001,auditory,564
semantic,glass,MSC04,MSC07,0.8299999999999998,auditory,564
semantic,motor,MSC04,MSC07,0.5700000000000001,auditory,564
semantic,mem,MSC04,MSC07,0.625,auditory,564
glass,semantic,MSC04,MSC07,0.5499999999999999,auditory,564
glass,motor,MSC04,MSC07,0.615,auditory,564
glass,mem,MSC04,MSC07,0.495,auditory,564
motor,semantic,MSC04,MSC07,0.6249999999999999,auditory,564
motor,glass,MSC04,MSC07,0.735,auditory,564
motor,mem,MSC04,MSC07,0.5449999999999999,auditory,564
mem,semantic,MSC04,MSC07,0.575,auditory,564
mem,glass,MSC04,MSC07,0.6150000000000001,auditory,564
mem,motor,MSC04,MSC07,0.63,auditory,564
semantic,glass,MSC04,MSC10,0.59,auditory,564
semantic,motor,MSC04,MSC10,0.5549999999999999,auditory,564
semantic,mem,MSC04,MSC10,0.53,auditory,564
glass,semantic,MSC04,MSC10,0.7000000000000001,auditory,564
glass,motor,MSC04,MSC10,0.6799999999999999,auditory,564
glass,mem,MSC04,MSC10,0.54,auditory,564
motor,semantic,MSC04,MSC10,0.7,auditory,564
motor,glass,MSC04,MSC10,0.77,auditory,564
motor,mem,MSC04,MSC10,0.73,auditory,564
mem,semantic,MSC04,MSC10,0.75,auditory,564
mem,glass,MSC04,MSC10,0.7100000000000001,auditory,564
mem,motor,MSC04,MSC10,0.7000000000000001,auditory,564
semantic,glass,MSC05,MSC01,0.45,auditory,564
semantic,motor,MSC05,MSC01,0.57,auditory,564
semantic,mem,MSC05,MSC01,0.4400000000000001,auditory,564
glass,semantic,MSC05,MSC01,0.5700000000000001,auditory,564
glass,motor,MSC05,MSC01,0.575,auditory,564
glass,mem,MSC05,MSC01,0.51,auditory,564
motor,semantic,MSC05,MSC01,0.6799999999999999,auditory,564
motor,glass,MSC05,MSC01,0.6649999999999999,auditory,564
motor,mem,MSC05,MSC01,0.685,auditory,564
mem,semantic,MSC05,MSC01,0.6849999999999999,auditory,564
mem,glass,MSC05,MSC01,0.69,auditory,564
mem,motor,MSC05,MSC01,0.69,auditory,564
semantic,glass,MSC05,MSC02,0.53,auditory,564
semantic,motor,MSC05,MSC02,0.615,auditory,564
semantic,mem,MSC05,MSC02,0.465,auditory,564
glass,semantic,MSC05,MSC02,0.4600000000000001,auditory,564
glass,motor,MSC05,MSC02,0.27499999999999997,auditory,564
glass,mem,MSC05,MSC02,0.365,auditory,564
motor,semantic,MSC05,MSC02,0.4800000000000001,auditory,564
motor,glass,MSC05,MSC02,0.41000000000000003,auditory,564
motor,mem,MSC05,MSC02,0.45000000000000007,auditory,564
mem,semantic,MSC05,MSC02,0.425,auditory,564
