sub,acc,task,iteration
MSC05,0.5157142857142857,motor,551
MSC06,0.5121428571428572,motor,551
MSC07,0.4885714285714286,motor,551
MSC10,0.49000000000000005,motor,551
MSC01,0.4878571428571429,mixed,552
MSC02,0.5071428571428572,mixed,552
MSC03,0.5071428571428572,mixed,552
MSC04,0.505,mixed,552
MSC05,0.4871428571428571,mixed,552
MSC06,0.4964285714285715,mixed,552
MSC07,0.5057142857142857,mixed,552
MSC10,0.49714285714285716,mixed,552
MSC01,0.4885714285714285,mem,552
MSC02,0.49428571428571433,mem,552
MSC03,0.5057142857142857,mem,552
MSC04,0.5121428571428571,mem,552
MSC05,0.4971428571428572,mem,552
MSC06,0.5107142857142857,mem,552
MSC07,0.48714285714285716,mem,552
MSC10,0.47714285714285715,mem,552
MSC01,0.4735714285714286,motor,552
MSC02,0.5007142857142857,motor,552
MSC03,0.5257142857142857,motor,552
MSC04,0.4842857142857143,motor,552
MSC05,0.4742857142857143,motor,552
MSC06,0.4892857142857143,motor,552
MSC07,0.4835714285714286,motor,552
MSC10,0.4878571428571429,motor,552
MSC01,0.5042857142857143,mixed,553
MSC02,0.49142857142857144,mixed,553
MSC03,0.4914285714285715,mixed,553
MSC04,0.4928571428571428,mixed,553
MSC05,0.4992857142857142,mixed,553
MSC06,0.4821428571428571,mixed,553
MSC07,0.47928571428571426,mixed,553
MSC10,0.47928571428571426,mixed,553
MSC01,0.5078571428571429,mem,553
MSC02,0.5421428571428571,mem,553
MSC03,0.5185714285714286,mem,553
MSC04,0.4928571428571429,mem,553
MSC05,0.49571428571428566,mem,553
MSC06,0.5107142857142858,mem,553
MSC07,0.4992857142857143,mem,553
MSC10,0.4935714285714285,mem,553
MSC01,0.5121428571428572,motor,553
MSC02,0.5057142857142857,motor,553
MSC03,0.5485714285714285,motor,553
MSC04,0.47857142857142854,motor,553
MSC05,0.495,motor,553
MSC06,0.51,motor,553
MSC07,0.4942857142857143,motor,553
MSC10,0.5171428571428571,motor,553
MSC01,0.4842857142857143,mixed,554
MSC02,0.5057142857142857,mixed,554
MSC03,0.5057142857142857,mixed,554
MSC04,0.4649999999999999,mixed,554
MSC05,0.5107142857142858,mixed,554
MSC06,0.48928571428571427,mixed,554
MSC07,0.4992857142857143,mixed,554
MSC10,0.5000000000000001,mixed,554
MSC01,0.47000000000000003,mem,554
MSC02,0.5057142857142857,mem,554
MSC03,0.5235714285714286,mem,554
MSC04,0.4992857142857144,mem,554
MSC05,0.49142857142857144,mem,554
MSC06,0.5085714285714286,mem,554
MSC07,0.48999999999999994,mem,554
MSC10,0.4864285714285714,mem,554
MSC01,0.5071428571428572,motor,554
MSC02,0.4857142857142857,motor,554
MSC03,0.5021428571428571,motor,554
MSC04,0.5307142857142857,motor,554
MSC05,0.5178571428571429,motor,554
MSC06,0.5149999999999999,motor,554
MSC07,0.4964285714285715,motor,554
MSC10,0.4778571428571428,motor,554
MSC01,0.5,mixed,555
MSC02,0.5042857142857143,mixed,555
MSC03,0.4935714285714286,mixed,555
MSC04,0.4764285714285714,mixed,555
MSC05,0.5307142857142858,mixed,555
MSC06,0.5064285714285715,mixed,555
MSC07,0.5021428571428571,mixed,555
MSC10,0.5185714285714286,mixed,555
MSC01,0.4985714285714285,mem,555
MSC02,0.5292857142857142,mem,555
MSC03,0.48071428571428576,mem,555
MSC04,0.5007142857142858,mem,555
MSC05,0.4685714285714285,mem,555
MSC06,0.49785714285714283,mem,555
MSC07,0.5099999999999999,mem,555
MSC10,0.5114285714285715,mem,555
MSC01,0.5114285714285715,motor,555
MSC02,0.4714285714285715,motor,555
MSC03,0.5207142857142857,motor,555
MSC04,0.44499999999999995,motor,555
MSC05,0.5021428571428571,motor,555
MSC06,0.4864285714285715,motor,555
MSC07,0.5242857142857142,motor,555
MSC10,0.4642857142857143,motor,555
MSC01,0.5221428571428571,mixed,556
MSC02,0.5114285714285715,mixed,556
MSC03,0.4707142857142857,mixed,556
MSC04,0.48928571428571427,mixed,556
MSC05,0.48000000000000004,mixed,556
MSC06,0.5021428571428571,mixed,556
MSC07,0.5035714285714287,mixed,556
MSC10,0.5021428571428572,mixed,556
MSC01,0.4935714285714286,mem,556
MSC02,0.5071428571428571,mem,556
MSC03,0.47214285714285714,mem,556
MSC04,0.49214285714285705,mem,556
MSC05,0.48571428571428577,mem,556
MSC06,0.5028571428571429,mem,556
MSC07,0.49928571428571417,mem,556
MSC10,0.5107142857142858,mem,556
MSC01,0.4671428571428571,motor,556
MSC02,0.5128571428571428,motor,556
MSC03,0.48500000000000004,motor,556
MSC04,0.4907142857142857,motor,556
MSC05,0.5207142857142858,motor,556
MSC06,0.49000000000000005,motor,556
MSC07,0.5185714285714286,motor,556
MSC10,0.5114285714285715,motor,556
MSC01,0.5207142857142858,mixed,557
MSC02,0.49785714285714283,mixed,557
MSC03,0.51,mixed,557
MSC04,0.51,mixed,557
MSC05,0.5042857142857143,mixed,557
MSC06,0.5014285714285716,mixed,557
MSC07,0.49857142857142855,mixed,557
MSC10,0.5135714285714285,mixed,557
MSC01,0.49571428571428566,mem,557
MSC02,0.48571428571428577,mem,557
MSC03,0.5242857142857142,mem,557
MSC04,0.48785714285714293,mem,557
MSC05,0.5328571428571429,mem,557
MSC06,0.4628571428571429,mem,557
MSC07,0.5000000000000001,mem,557
MSC10,0.48071428571428576,mem,557
MSC01,0.5114285714285713,motor,557
MSC02,0.4828571428571428,motor,557
MSC03,0.4871428571428571,motor,557
MSC04,0.5185714285714286,motor,557
MSC05,0.4892857142857142,motor,557
MSC06,0.5064285714285713,motor,557
MSC07,0.505,motor,557
MSC10,0.4914285714285714,motor,557
MSC01,0.4635714285714286,mixed,558
MSC02,0.4957142857142857,mixed,558
MSC03,0.49428571428571433,mixed,558
MSC04,0.5407142857142857,mixed,558
MSC05,0.4978571428571429,mixed,558
MSC06,0.5035714285714287,mixed,558
MSC07,0.4892857142857143,mixed,558
MSC10,0.5085714285714287,mixed,558
MSC01,0.5257142857142857,mem,558
MSC02,0.48928571428571427,mem,558
MSC03,0.5207142857142857,mem,558
MSC04,0.5192857142857144,mem,558
MSC05,0.5071428571428571,mem,558
MSC06,0.4657142857142857,mem,558
MSC07,0.5028571428571429,mem,558
MSC10,0.4971428571428572,mem,558
MSC01,0.4985714285714286,motor,558
MSC02,0.5035714285714284,motor,558
MSC03,0.5149999999999999,motor,558
MSC04,0.49500000000000005,motor,558
MSC05,0.5207142857142858,motor,558
MSC06,0.505,motor,558
MSC07,0.5121428571428572,motor,558
MSC10,0.4992857142857143,motor,558
MSC01,0.5135714285714287,mixed,559
MSC02,0.4942857142857142,mixed,559
MSC03,0.5121428571428571,mixed,559
MSC04,0.5092857142857143,mixed,559
MSC05,0.5228571428571428,mixed,559
MSC06,0.5178571428571429,mixed,559
MSC07,0.4828571428571428,mixed,559
MSC10,0.49999999999999994,mixed,559
MSC01,0.47928571428571437,mem,559
MSC02,0.5057142857142857,mem,559
MSC03,0.515,mem,559
MSC04,0.5321428571428571,mem,559
MSC05,0.4749999999999999,mem,559
MSC06,0.4750000000000001,mem,559
MSC07,0.4864285714285715,mem,559
MSC10,0.46642857142857147,mem,559
MSC01,0.46857142857142847,motor,559
MSC02,0.5242857142857142,motor,559
MSC03,0.525,motor,559
MSC04,0.51,motor,559
MSC05,0.5121428571428571,motor,559
MSC06,0.4857142857142857,motor,559
MSC07,0.51,motor,559
MSC10,0.4700000000000001,motor,559
MSC01,0.5128571428571428,mixed,560
MSC02,0.49214285714285716,mixed,560
MSC03,0.5128571428571428,mixed,560
MSC04,0.48999999999999994,mixed,560
MSC05,0.5057142857142857,mixed,560
MSC06,0.5000000000000001,mixed,560
MSC07,0.49571428571428583,mixed,560
MSC10,0.49214285714285716,mixed,560
MSC01,0.49642857142857144,mem,560
MSC02,0.5335714285714286,mem,560
MSC03,0.5057142857142857,mem,560
MSC04,0.5128571428571428,mem,560
MSC05,0.5221428571428571,mem,560
MSC06,0.5171428571428571,mem,560
MSC07,0.4942857142857143,mem,560
MSC10,0.5021428571428571,mem,560
MSC01,0.48999999999999994,motor,560
MSC02,0.5042857142857143,motor,560
MSC03,0.4714285714285715,motor,560
MSC04,0.5064285714285715,motor,560
MSC05,0.5207142857142858,motor,560
MSC06,0.5057142857142857,motor,560
MSC07,0.4985714285714285,motor,560
MSC10,0.48142857142857143,motor,560
MSC01,0.48214285714285715,mixed,561
MSC02,0.5128571428571428,mixed,561
MSC03,0.49214285714285705,mixed,561
MSC04,0.48857142857142855,mixed,561
MSC05,0.4757142857142857,mixed,561
MSC06,0.4957142857142857,mixed,561
MSC07,0.4892857142857143,mixed,561
MSC10,0.48428571428571426,mixed,561
MSC01,0.5235714285714286,mem,561
MSC02,0.4892857142857144,mem,561
MSC03,0.48071428571428576,mem,561
MSC04,0.49214285714285716,mem,561
MSC05,0.4964285714285714,mem,561
MSC06,0.48071428571428576,mem,561
MSC07,0.5314285714285714,mem,561
MSC10,0.505,mem,561
MSC01,0.4707142857142857,motor,561
MSC02,0.5135714285714286,motor,561
MSC03,0.49000000000000005,motor,561
MSC04,0.5214285714285714,motor,561
MSC05,0.4935714285714286,motor,561
MSC06,0.5014285714285714,motor,561
MSC07,0.4942857142857143,motor,561
MSC10,0.495,motor,561
MSC01,0.49714285714285716,mixed,562
MSC02,0.49714285714285716,mixed,562
MSC03,0.5021428571428571,mixed,562
MSC04,0.5035714285714287,mixed,562
MSC05,0.5078571428571429,mixed,562
MSC06,0.49857142857142855,mixed,562
MSC07,0.4935714285714286,mixed,562
MSC10,0.49000000000000005,mixed,562
MSC01,0.5185714285714286,mem,562
MSC02,0.4778571428571428,mem,562
MSC03,0.485,mem,562
MSC04,0.5114285714285713,mem,562
MSC05,0.49857142857142855,mem,562
MSC06,0.5135714285714287,mem,562
MSC07,0.5250000000000001,mem,562
MSC10,0.4914285714285715,mem,562
MSC01,0.4935714285714286,motor,562
MSC02,0.48857142857142855,motor,562
MSC03,0.5235714285714286,motor,562
MSC04,0.4992857142857143,motor,562
MSC05,0.47071428571428575,motor,562
MSC06,0.48999999999999994,motor,562
MSC07,0.5028571428571429,motor,562
MSC10,0.485,motor,562
MSC01,0.5014285714285714,mixed,563
MSC02,0.48571428571428577,mixed,563
MSC03,0.47500000000000003,mixed,563
MSC04,0.48928571428571427,mixed,563
MSC05,0.5107142857142858,mixed,563
MSC06,0.48928571428571427,mixed,563
MSC07,0.5142857142857142,mixed,563
MSC10,0.5014285714285716,mixed,563
MSC01,0.5,mem,563
MSC02,0.49214285714285716,mem,563
MSC03,0.5064285714285715,mem,563
MSC04,0.5071428571428572,mem,563
MSC05,0.4828571428571428,mem,563
MSC06,0.49785714285714283,mem,563
MSC07,0.4992857142857144,mem,563
MSC10,0.49142857142857144,mem,563
MSC01,0.49785714285714283,motor,563
MSC02,0.5121428571428571,motor,563
MSC03,0.5428571428571428,motor,563
MSC04,0.5014285714285714,motor,563
MSC05,0.495,motor,563
MSC06,0.5128571428571428,motor,563
MSC07,0.49499999999999994,motor,563
MSC10,0.5107142857142858,motor,563
MSC01,0.48714285714285704,mixed,564
MSC02,0.4900000000000001,mixed,564
MSC03,0.48357142857142854,mixed,564
MSC04,0.5078571428571428,mixed,564
MSC05,0.48999999999999994,mixed,564
MSC06,0.5007142857142857,mixed,564
MSC07,0.5057142857142857,mixed,564
MSC10,0.5064285714285715,mixed,564
MSC01,0.5185714285714286,mem,564
MSC02,0.5285714285714286,mem,564
MSC03,0.48928571428571427,mem,564
MSC04,0.5142857142857143,mem,564
MSC05,0.5057142857142857,mem,564
MSC06,0.48571428571428577,mem,564
MSC07,0.5007142857142858,mem,564
MSC10,0.5121428571428571,mem,564
MSC01,0.4907142857142857,motor,564
MSC02,0.4957142857142857,motor,564
MSC03,0.48428571428571426,motor,564
MSC04,0.5128571428571428,motor,564
MSC05,0.5121428571428571,motor,564
MSC06,0.5185714285714286,motor,564
MSC07,0.48214285714285715,motor,564
MSC10,0.49500000000000005,motor,564
MSC01,0.4935714285714286,mixed,565
MSC02,0.4985714285714286,mixed,565
MSC03,0.4864285714285714,mixed,565
MSC04,0.4864285714285715,mixed,565
MSC05,0.5021428571428571,mixed,565
MSC06,0.4878571428571429,mixed,565
MSC07,0.4914285714285715,mixed,565
MSC10,0.515,mixed,565
MSC01,0.5028571428571429,mem,565
MSC02,0.5164285714285715,mem,565
MSC03,0.5228571428571429,mem,565
MSC04,0.47857142857142865,mem,565
MSC05,0.5171428571428571,mem,565
MSC06,0.5071428571428571,mem,565
MSC07,0.4792857142857142,mem,565
MSC10,0.46428571428571425,mem,565
MSC01,0.4942857142857143,motor,565
MSC02,0.5278571428571429,motor,565
MSC03,0.4828571428571428,motor,565
MSC04,0.4735714285714285,motor,565
MSC05,0.515,motor,565
MSC06,0.4935714285714286,motor,565
MSC07,0.5064285714285715,motor,565
MSC10,0.4978571428571429,motor,565
MSC01,0.4928571428571428,mixed,566
MSC02,0.4957142857142857,mixed,566
MSC03,0.4892857142857143,mixed,566
MSC04,0.4942857142857143,mixed,566
MSC05,0.5007142857142857,mixed,566
MSC06,0.5214285714285715,mixed,566
MSC07,0.51,mixed,566
MSC10,0.47928571428571437,mixed,566
MSC01,0.4978571428571428,mem,566
MSC02,0.4928571428571429,mem,566
MSC03,0.4900000000000001,mem,566
MSC04,0.47000000000000003,mem,566
MSC05,0.4785714285714286,mem,566
MSC06,0.4871428571428571,mem,566
MSC07,0.49642857142857144,mem,566
MSC10,0.505,mem,566
MSC01,0.49000000000000005,motor,566
MSC02,0.49214285714285705,motor,566
MSC03,0.5107142857142858,motor,566
MSC04,0.5064285714285715,motor,566
MSC05,0.5221428571428571,motor,566
MSC06,0.5171428571428571,motor,566
MSC07,0.5064285714285716,motor,566
MSC10,0.5214285714285714,motor,566
MSC01,0.4964285714285715,mixed,567
MSC02,0.5164285714285713,mixed,567
MSC03,0.5042857142857143,mixed,567
MSC04,0.4914285714285715,mixed,567
MSC05,0.47714285714285715,mixed,567
MSC06,0.5135714285714286,mixed,567
MSC07,0.4828571428571428,mixed,567
MSC10,0.5050000000000001,mixed,567
MSC01,0.5207142857142857,mem,567
MSC02,0.46214285714285713,mem,567
MSC03,0.48357142857142854,mem,567
MSC04,0.515,mem,567
MSC05,0.47357142857142864,mem,567
MSC06,0.5071428571428571,mem,567
MSC07,0.5064285714285715,mem,567
MSC10,0.51,mem,567
MSC01,0.47928571428571426,motor,567
MSC02,0.5057142857142857,motor,567
MSC03,0.4742857142857142,motor,567
MSC04,0.5378571428571429,motor,567
MSC05,0.48857142857142855,motor,567
MSC06,0.5207142857142857,motor,567
MSC07,0.49428571428571433,motor,567
MSC10,0.5192857142857144,motor,567
MSC01,0.505,mixed,568
MSC02,0.4928571428571428,mixed,568
MSC03,0.4964285714285714,mixed,568
MSC04,0.5121428571428571,mixed,568
MSC05,0.47857142857142854,mixed,568
MSC06,0.48571428571428577,mixed,568
MSC07,0.5042857142857142,mixed,568
MSC10,0.4992857142857143,mixed,568
MSC01,0.495,mem,568
MSC02,0.48428571428571426,mem,568
MSC03,0.5128571428571428,mem,568
MSC04,0.4935714285714286,mem,568
MSC05,0.5028571428571429,mem,568
MSC06,0.4857142857142857,mem,568
MSC07,0.47857142857142854,mem,568
MSC10,0.5114285714285715,mem,568
MSC01,0.5107142857142858,motor,568
MSC02,0.5214285714285714,motor,568
MSC03,0.5014285714285714,motor,568
MSC04,0.48571428571428577,motor,568
MSC05,0.49285714285714294,motor,568
MSC06,0.5085714285714286,motor,568
MSC07,0.4878571428571428,motor,568
MSC10,0.5014285714285714,motor,568
MSC01,0.48999999999999994,mixed,569
MSC02,0.512857142857143,mixed,569
MSC03,0.5028571428571429,mixed,569
MSC04,0.49642857142857144,mixed,569
MSC05,0.48571428571428565,mixed,569
MSC06,0.5028571428571429,mixed,569
MSC07,0.5021428571428571,mixed,569
MSC10,0.5078571428571428,mixed,569
MSC01,0.4978571428571429,mem,569
MSC02,0.4728571428571428,mem,569
MSC03,0.5078571428571429,mem,569
MSC04,0.49857142857142855,mem,569
MSC05,0.5157142857142857,mem,569
MSC06,0.5114285714285715,mem,569
MSC07,0.4878571428571429,mem,569
MSC10,0.5321428571428573,mem,569
MSC01,0.49142857142857144,motor,569
MSC02,0.495,motor,569
MSC03,0.4771428571428572,motor,569
MSC04,0.4885714285714286,motor,569
MSC05,0.5,motor,569
MSC06,0.5171428571428571,motor,569
MSC07,0.5242857142857142,motor,569
MSC10,0.5007142857142857,motor,569
MSC01,0.4735714285714286,mixed,570
MSC02,0.5021428571428571,mixed,570
MSC03,0.4928571428571429,mixed,570
MSC04,0.5007142857142857,mixed,570
MSC05,0.49071428571428566,mixed,570
MSC06,0.5057142857142857,mixed,570
MSC07,0.5,mixed,570
MSC10,0.5007142857142857,mixed,570
MSC01,0.5157142857142858,mem,570
MSC02,0.4742857142857143,mem,570
MSC03,0.5114285714285715,mem,570
MSC04,0.4957142857142857,mem,570
MSC05,0.4992857142857143,mem,570
MSC06,0.5007142857142857,mem,570
MSC07,0.4685714285714286,mem,570
MSC10,0.5107142857142858,mem,570
MSC01,0.47857142857142865,motor,570
MSC02,0.5178571428571428,motor,570
MSC03,0.5171428571428571,motor,570
MSC04,0.5214285714285714,motor,570
MSC05,0.48499999999999993,motor,570
MSC06,0.5064285714285715,motor,570
MSC07,0.5064285714285715,motor,570
MSC10,0.49714285714285716,motor,570
MSC01,0.4907142857142857,mixed,571
MSC02,0.49285714285714294,mixed,571
MSC03,0.5185714285714286,mixed,571
MSC04,0.5128571428571428,mixed,571
MSC05,0.5100000000000001,mixed,571
MSC06,0.515,mixed,571
MSC07,0.5135714285714286,mixed,571
MSC10,0.49785714285714283,mixed,571
MSC01,0.505,mem,571
MSC02,0.4828571428571428,mem,571
MSC03,0.49214285714285716,mem,571
MSC04,0.48857142857142855,mem,571
MSC05,0.495,mem,571
MSC06,0.5092857142857143,mem,571
MSC07,0.5114285714285715,mem,571
MSC10,0.4757142857142857,mem,571
MSC01,0.5378571428571428,motor,571
MSC02,0.48857142857142855,motor,571
MSC03,0.5235714285714286,motor,571
MSC04,0.49571428571428566,motor,571
MSC05,0.5185714285714286,motor,571
MSC06,0.48500000000000004,motor,571
MSC07,0.49214285714285716,motor,571
MSC10,0.5142857142857143,motor,571
MSC01,0.5107142857142858,mixed,572
MSC02,0.49571428571428583,mixed,572
MSC03,0.5035714285714287,mixed,572
MSC04,0.4978571428571429,mixed,572
MSC05,0.46785714285714286,mixed,572
MSC06,0.5007142857142857,mixed,572
MSC07,0.49500000000000005,mixed,572
MSC10,0.49071428571428566,mixed,572
MSC01,0.4935714285714286,mem,572
MSC02,0.5392857142857144,mem,572
MSC03,0.5157142857142857,mem,572
MSC04,0.5499999999999999,mem,572
MSC05,0.47714285714285704,mem,572
MSC06,0.4885714285714287,mem,572
MSC07,0.5178571428571429,mem,572
MSC10,0.5214285714285715,mem,572
MSC01,0.4978571428571429,motor,572
MSC02,0.4842857142857144,motor,572
MSC03,0.4885714285714286,motor,572
MSC04,0.5449999999999999,motor,572
MSC05,0.49071428571428566,motor,572
MSC06,0.5028571428571429,motor,572
MSC07,0.505,motor,572
MSC10,0.5428571428571428,motor,572
MSC01,0.4928571428571429,mixed,573
MSC02,0.5000000000000001,mixed,573
MSC03,0.5042857142857143,mixed,573
MSC04,0.5021428571428571,mixed,573
MSC05,0.5021428571428571,mixed,573
MSC06,0.4828571428571428,mixed,573
MSC07,0.5014285714285714,mixed,573
MSC10,0.5042857142857142,mixed,573
MSC01,0.4992857142857143,mem,573
MSC02,0.51,mem,573
MSC03,0.5042857142857142,mem,573
MSC04,0.4757142857142858,mem,573
MSC05,0.5121428571428572,mem,573
MSC06,0.5235714285714286,mem,573
MSC07,0.45500000000000007,mem,573
MSC10,0.5128571428571429,mem,573
MSC01,0.5035714285714287,motor,573
MSC02,0.5221428571428571,motor,573
MSC03,0.5107142857142858,motor,573
MSC04,0.47500000000000003,motor,573
MSC05,0.5078571428571429,motor,573
MSC06,0.4907142857142857,motor,573
MSC07,0.505,motor,573
MSC10,0.5214285714285715,motor,573
MSC01,0.5185714285714286,mixed,574
MSC02,0.5028571428571429,mixed,574
MSC03,0.48857142857142855,mixed,574
MSC04,0.5071428571428571,mixed,574
MSC05,0.47928571428571437,mixed,574
MSC06,0.51,mixed,574
MSC07,0.5185714285714286,mixed,574
MSC10,0.49714285714285716,mixed,574
MSC01,0.48571428571428577,mem,574
MSC02,0.5014285714285714,mem,574
MSC03,0.4942857142857143,mem,574
MSC04,0.527142857142857,mem,574
MSC05,0.5221428571428571,mem,574
MSC06,0.5321428571428571,mem,574
MSC07,0.49142857142857144,mem,574
MSC10,0.4800000000000001,mem,574
MSC01,0.4828571428571428,motor,574
MSC02,0.52,motor,574
MSC03,0.505,motor,574
MSC04,0.5228571428571429,motor,574
MSC05,0.4928571428571429,motor,574
MSC06,0.5107142857142857,motor,574
MSC07,0.5135714285714286,motor,574
MSC10,0.49214285714285716,motor,574
MSC01,0.5121428571428571,mixed,575
MSC02,0.5178571428571429,mixed,575
MSC03,0.495,mixed,575
MSC04,0.4978571428571429,mixed,575
MSC05,0.5121428571428571,mixed,575
MSC06,0.5042857142857142,mixed,575
MSC07,0.4971428571428572,mixed,575
MSC10,0.5042857142857142,mixed,575
MSC01,0.5149999999999999,mem,575
MSC02,0.5092857142857142,mem,575
MSC03,0.5142857142857143,mem,575
MSC04,0.4978571428571429,mem,575
MSC05,0.5007142857142857,mem,575
MSC06,0.5064285714285715,mem,575
MSC07,0.5071428571428571,mem,575
MSC10,0.5028571428571429,mem,575
MSC01,0.4992857142857143,motor,575
MSC02,0.5064285714285715,motor,575
MSC03,0.4978571428571428,motor,575
MSC04,0.5271428571428571,motor,575
MSC05,0.4635714285714286,motor,575
MSC06,0.4971428571428572,motor,575
MSC07,0.5107142857142857,motor,575
MSC10,0.48285714285714293,motor,575
MSC01,0.49000000000000005,mixed,576
MSC02,0.49500000000000005,mixed,576
MSC03,0.4935714285714286,mixed,576
MSC04,0.5164285714285715,mixed,576
MSC05,0.5085714285714287,mixed,576
MSC06,0.5128571428571428,mixed,576
MSC07,0.4821428571428572,mixed,576
MSC10,0.4842857142857143,mixed,576
MSC01,0.47928571428571426,mem,576
MSC02,0.49500000000000005,mem,576
MSC03,0.48857142857142855,mem,576
MSC04,0.4771428571428572,mem,576
MSC05,0.5021428571428571,mem,576
MSC06,0.5035714285714287,mem,576
MSC07,0.5164285714285713,mem,576
MSC10,0.46642857142857147,mem,576
MSC01,0.5257142857142857,motor,576
MSC02,0.5199999999999999,motor,576
MSC03,0.4971428571428572,motor,576
MSC04,0.5107142857142858,motor,576
MSC05,0.5014285714285716,motor,576
MSC06,0.4921428571428571,motor,576
MSC07,0.4992857142857143,motor,576
MSC10,0.5107142857142858,motor,576
