sub,acc,train_task,test_task,iteration
MSC05,0.4685714285714286,mem,motor,979
MSC06,0.5192857142857144,mem,motor,979
MSC07,0.48857142857142855,mem,motor,979
MSC10,0.5035714285714284,mem,motor,979
MSC01,0.5107142857142857,motor,mixed,979
MSC02,0.4907142857142857,motor,mixed,979
MSC03,0.5085714285714286,motor,mixed,979
MSC04,0.48285714285714293,motor,mixed,979
MSC05,0.51,motor,mixed,979
MSC06,0.5157142857142858,motor,mixed,979
MSC07,0.4942857142857143,motor,mixed,979
MSC10,0.49428571428571433,motor,mixed,979
MSC01,0.5307142857142858,motor,mem,979
MSC02,0.5064285714285715,motor,mem,979
MSC03,0.4907142857142857,motor,mem,979
MSC04,0.5028571428571429,motor,mem,979
MSC05,0.4971428571428572,motor,mem,979
MSC06,0.5035714285714286,motor,mem,979
MSC07,0.49500000000000005,motor,mem,979
MSC10,0.4985714285714285,motor,mem,979
MSC01,0.49642857142857144,mixed,mem,980
MSC02,0.4964285714285715,mixed,mem,980
MSC03,0.5335714285714286,mixed,mem,980
MSC04,0.5157142857142857,mixed,mem,980
MSC05,0.5035714285714287,mixed,mem,980
MSC06,0.5014285714285714,mixed,mem,980
MSC07,0.5064285714285715,mixed,mem,980
MSC10,0.45,mixed,mem,980
MSC01,0.48214285714285715,mixed,motor,980
MSC02,0.505,mixed,motor,980
MSC03,0.4778571428571428,mixed,motor,980
MSC04,0.49571428571428566,mixed,motor,980
MSC05,0.48214285714285715,mixed,motor,980
MSC06,0.4642857142857143,mixed,motor,980
MSC07,0.5135714285714287,mixed,motor,980
MSC10,0.5107142857142858,mixed,motor,980
MSC01,0.5157142857142858,mem,mixed,980
MSC02,0.4864285714285714,mem,mixed,980
MSC03,0.5142857142857142,mem,mixed,980
MSC04,0.4985714285714286,mem,mixed,980
MSC05,0.4885714285714286,mem,mixed,980
MSC06,0.48857142857142855,mem,mixed,980
MSC07,0.4799999999999999,mem,mixed,980
MSC10,0.5400000000000001,mem,mixed,980
MSC01,0.527142857142857,mem,motor,980
MSC02,0.51,mem,motor,980
MSC03,0.4907142857142857,mem,motor,980
MSC04,0.48142857142857143,mem,motor,980
MSC05,0.5057142857142857,mem,motor,980
MSC06,0.4914285714285715,mem,motor,980
MSC07,0.485,mem,motor,980
MSC10,0.4957142857142857,mem,motor,980
MSC01,0.48499999999999993,motor,mixed,980
MSC02,0.5128571428571428,motor,mixed,980
MSC03,0.49071428571428577,motor,mixed,980
MSC04,0.48214285714285715,motor,mixed,980
MSC05,0.5107142857142857,motor,mixed,980
MSC06,0.49642857142857144,motor,mixed,980
MSC07,0.5021428571428572,motor,mixed,980
MSC10,0.5064285714285715,motor,mixed,980
MSC01,0.5157142857142858,motor,mem,980
MSC02,0.5064285714285715,motor,mem,980
MSC03,0.4971428571428572,motor,mem,980
MSC04,0.5199999999999999,motor,mem,980
MSC05,0.4785714285714286,motor,mem,980
MSC06,0.49571428571428566,motor,mem,980
MSC07,0.4828571428571428,motor,mem,980
MSC10,0.48571428571428577,motor,mem,980
MSC01,0.4678571428571429,mixed,mem,981
MSC02,0.5135714285714286,mixed,mem,981
MSC03,0.48999999999999994,mixed,mem,981
MSC04,0.5199999999999999,mixed,mem,981
MSC05,0.5057142857142857,mixed,mem,981
MSC06,0.51,mixed,mem,981
MSC07,0.4764285714285714,mixed,mem,981
MSC10,0.5007142857142857,mixed,mem,981
MSC01,0.5014285714285714,mixed,motor,981
MSC02,0.48142857142857143,mixed,motor,981
MSC03,0.5235714285714286,mixed,motor,981
MSC04,0.5214285714285715,mixed,motor,981
MSC05,0.48857142857142855,mixed,motor,981
MSC06,0.4971428571428572,mixed,motor,981
MSC07,0.48571428571428577,mixed,motor,981
MSC10,0.5207142857142858,mixed,motor,981
MSC01,0.4814285714285714,mem,mixed,981
MSC02,0.5157142857142857,mem,mixed,981
MSC03,0.525,mem,mixed,981
MSC04,0.505,mem,mixed,981
MSC05,0.47714285714285715,mem,mixed,981
MSC06,0.5121428571428571,mem,mixed,981
MSC07,0.5071428571428571,mem,mixed,981
MSC10,0.4885714285714286,mem,mixed,981
MSC01,0.48357142857142865,mem,motor,981
MSC02,0.5007142857142858,mem,motor,981
MSC03,0.49642857142857144,mem,motor,981
MSC04,0.4957142857142857,mem,motor,981
MSC05,0.5057142857142857,mem,motor,981
MSC06,0.47214285714285714,mem,motor,981
MSC07,0.5185714285714286,mem,motor,981
MSC10,0.5042857142857142,mem,motor,981
MSC01,0.5014285714285714,motor,mixed,981
MSC02,0.5314285714285715,motor,mixed,981
MSC03,0.4992857142857143,motor,mixed,981
MSC04,0.4978571428571429,motor,mixed,981
MSC05,0.5014285714285714,motor,mixed,981
MSC06,0.49428571428571433,motor,mixed,981
MSC07,0.5107142857142858,motor,mixed,981
MSC10,0.4942857142857143,motor,mixed,981
MSC01,0.4892857142857142,motor,mem,981
MSC02,0.48714285714285704,motor,mem,981
MSC03,0.4992857142857143,motor,mem,981
MSC04,0.5121428571428571,motor,mem,981
MSC05,0.5028571428571428,motor,mem,981
MSC06,0.5057142857142857,motor,mem,981
MSC07,0.4928571428571429,motor,mem,981
MSC10,0.5021428571428571,motor,mem,981
MSC01,0.4964285714285715,mixed,mem,982
MSC02,0.52,mixed,mem,982
MSC03,0.48428571428571426,mixed,mem,982
MSC04,0.4628571428571429,mixed,mem,982
MSC05,0.5071428571428571,mixed,mem,982
MSC06,0.49714285714285716,mixed,mem,982
MSC07,0.5028571428571429,mixed,mem,982
MSC10,0.5128571428571429,mixed,mem,982
MSC01,0.5042857142857143,mixed,motor,982
MSC02,0.5014285714285714,mixed,motor,982
MSC03,0.49642857142857144,mixed,motor,982
MSC04,0.4842857142857144,mixed,motor,982
MSC05,0.5271428571428572,mixed,motor,982
MSC06,0.5007142857142857,mixed,motor,982
MSC07,0.51,mixed,motor,982
MSC10,0.5100000000000001,mixed,motor,982
MSC01,0.5078571428571429,mem,mixed,982
MSC02,0.5085714285714287,mem,mixed,982
MSC03,0.5042857142857142,mem,mixed,982
MSC04,0.5014285714285714,mem,mixed,982
MSC05,0.48214285714285715,mem,mixed,982
MSC06,0.5135714285714287,mem,mixed,982
MSC07,0.4828571428571428,mem,mixed,982
MSC10,0.5085714285714286,mem,mixed,982
MSC01,0.4978571428571429,mem,motor,982
MSC02,0.5121428571428571,mem,motor,982
MSC03,0.4907142857142857,mem,motor,982
MSC04,0.475,mem,motor,982
MSC05,0.5085714285714286,mem,motor,982
MSC06,0.51,mem,motor,982
MSC07,0.5164285714285715,mem,motor,982
MSC10,0.4685714285714285,mem,motor,982
MSC01,0.4978571428571429,motor,mixed,982
MSC02,0.4957142857142857,motor,mixed,982
MSC03,0.5,motor,mixed,982
MSC04,0.5042857142857142,motor,mixed,982
MSC05,0.505,motor,mixed,982
MSC06,0.515,motor,mixed,982
MSC07,0.49214285714285716,motor,mixed,982
MSC10,0.5128571428571428,motor,mixed,982
MSC01,0.5278571428571429,motor,mem,982
MSC02,0.4807142857142857,motor,mem,982
MSC03,0.4971428571428572,motor,mem,982
MSC04,0.5157142857142857,motor,mem,982
MSC05,0.5142857142857143,motor,mem,982
MSC06,0.4785714285714286,motor,mem,982
MSC07,0.51,motor,mem,982
MSC10,0.4978571428571429,motor,mem,982
MSC01,0.4992857142857142,mixed,mem,983
MSC02,0.5007142857142858,mixed,mem,983
MSC03,0.51,mixed,mem,983
MSC04,0.5035714285714286,mixed,mem,983
MSC05,0.47500000000000003,mixed,mem,983
MSC06,0.5221428571428571,mixed,mem,983
MSC07,0.49571428571428566,mixed,mem,983
MSC10,0.4992857142857143,mixed,mem,983
MSC01,0.49714285714285716,mixed,motor,983
MSC02,0.47714285714285715,mixed,motor,983
MSC03,0.527142857142857,mixed,motor,983
MSC04,0.47357142857142864,mixed,motor,983
MSC05,0.5099999999999999,mixed,motor,983
MSC06,0.5299999999999999,mixed,motor,983
MSC07,0.49571428571428566,mixed,motor,983
MSC10,0.5207142857142858,mixed,motor,983
MSC01,0.5014285714285714,mem,mixed,983
MSC02,0.4985714285714286,mem,mixed,983
MSC03,0.5085714285714287,mem,mixed,983
MSC04,0.4807142857142857,mem,mixed,983
MSC05,0.5092857142857143,mem,mixed,983
MSC06,0.4992857142857143,mem,mixed,983
MSC07,0.5028571428571429,mem,mixed,983
MSC10,0.5000000000000001,mem,mixed,983
MSC01,0.49714285714285716,mem,motor,983
MSC02,0.49999999999999994,mem,motor,983
MSC03,0.4992857142857143,mem,motor,983
MSC04,0.4785714285714286,mem,motor,983
MSC05,0.5157142857142857,mem,motor,983
MSC06,0.5000000000000001,mem,motor,983
MSC07,0.49214285714285705,mem,motor,983
MSC10,0.4685714285714286,mem,motor,983
MSC01,0.4785714285714286,motor,mixed,983
MSC02,0.4942857142857143,motor,mixed,983
MSC03,0.49500000000000005,motor,mixed,983
MSC04,0.4935714285714286,motor,mixed,983
MSC05,0.5135714285714287,motor,mixed,983
MSC06,0.5307142857142858,motor,mixed,983
MSC07,0.5035714285714284,motor,mixed,983
MSC10,0.5035714285714287,motor,mixed,983
MSC01,0.47000000000000003,motor,mem,983
MSC02,0.4978571428571428,motor,mem,983
MSC03,0.49571428571428566,motor,mem,983
MSC04,0.5207142857142857,motor,mem,983
MSC05,0.505,motor,mem,983
MSC06,0.495,motor,mem,983
MSC07,0.4928571428571428,motor,mem,983
MSC10,0.49928571428571444,motor,mem,983
MSC01,0.5157142857142857,mixed,mem,984
MSC02,0.5185714285714286,mixed,mem,984
MSC03,0.4992857142857143,mixed,mem,984
MSC04,0.505,mixed,mem,984
MSC05,0.5207142857142857,mixed,mem,984
MSC06,0.48999999999999994,mixed,mem,984
MSC07,0.4985714285714285,mixed,mem,984
MSC10,0.4892857142857143,mixed,mem,984
MSC01,0.5099999999999999,mixed,motor,984
MSC02,0.5071428571428571,mixed,motor,984
MSC03,0.5321428571428573,mixed,motor,984
MSC04,0.5314285714285714,mixed,motor,984
MSC05,0.4857142857142857,mixed,motor,984
MSC06,0.47785714285714287,mixed,motor,984
MSC07,0.4985714285714286,mixed,motor,984
MSC10,0.49571428571428583,mixed,motor,984
MSC01,0.5028571428571429,mem,mixed,984
MSC02,0.5,mem,mixed,984
MSC03,0.5028571428571429,mem,mixed,984
MSC04,0.515,mem,mixed,984
MSC05,0.5078571428571428,mem,mixed,984
MSC06,0.4942857142857142,mem,mixed,984
MSC07,0.49571428571428583,mem,mixed,984
MSC10,0.5057142857142857,mem,mixed,984
MSC01,0.4828571428571428,mem,motor,984
MSC02,0.4685714285714286,mem,motor,984
MSC03,0.485,mem,motor,984
MSC04,0.5028571428571428,mem,motor,984
MSC05,0.5135714285714286,mem,motor,984
MSC06,0.49499999999999994,mem,motor,984
MSC07,0.48357142857142854,mem,motor,984
MSC10,0.48285714285714293,mem,motor,984
MSC01,0.49000000000000005,motor,mixed,984
MSC02,0.4957142857142857,motor,mixed,984
MSC03,0.5235714285714287,motor,mixed,984
MSC04,0.4935714285714286,motor,mixed,984
MSC05,0.5114285714285715,motor,mixed,984
MSC06,0.49857142857142855,motor,mixed,984
MSC07,0.48285714285714293,motor,mixed,984
MSC10,0.48857142857142855,motor,mixed,984
MSC01,0.48857142857142855,motor,mem,984
MSC02,0.5085714285714286,motor,mem,984
MSC03,0.5264285714285715,motor,mem,984
MSC04,0.4928571428571429,motor,mem,984
MSC05,0.5035714285714286,motor,mem,984
MSC06,0.48428571428571426,motor,mem,984
MSC07,0.5028571428571429,motor,mem,984
MSC10,0.4864285714285715,motor,mem,984
MSC01,0.5035714285714286,mixed,mem,985
MSC02,0.49714285714285705,mixed,mem,985
MSC03,0.48500000000000004,mixed,mem,985
MSC04,0.5035714285714284,mixed,mem,985
MSC05,0.4978571428571428,mixed,mem,985
MSC06,0.4835714285714286,mixed,mem,985
MSC07,0.5264285714285715,mixed,mem,985
MSC10,0.5307142857142858,mixed,mem,985
MSC01,0.48714285714285716,mixed,motor,985
MSC02,0.4964285714285714,mixed,motor,985
MSC03,0.5021428571428571,mixed,motor,985
MSC04,0.5171428571428572,mixed,motor,985
MSC05,0.5228571428571429,mixed,motor,985
MSC06,0.46,mixed,motor,985
MSC07,0.4864285714285715,mixed,motor,985
MSC10,0.4821428571428571,mixed,motor,985
MSC01,0.5042857142857143,mem,mixed,985
MSC02,0.4985714285714286,mem,mixed,985
MSC03,0.5035714285714284,mem,mixed,985
MSC04,0.4864285714285714,mem,mixed,985
MSC05,0.5228571428571429,mem,mixed,985
MSC06,0.4814285714285715,mem,mixed,985
MSC07,0.5199999999999999,mem,mixed,985
MSC10,0.49714285714285705,mem,mixed,985
MSC01,0.5085714285714286,mem,motor,985
MSC02,0.5028571428571429,mem,motor,985
MSC03,0.4942857142857143,mem,motor,985
MSC04,0.47714285714285715,mem,motor,985
MSC05,0.5128571428571429,mem,motor,985
MSC06,0.48285714285714293,mem,motor,985
MSC07,0.51,mem,motor,985
MSC10,0.5142857142857143,mem,motor,985
MSC01,0.5328571428571429,motor,mixed,985
MSC02,0.4957142857142857,motor,mixed,985
MSC03,0.5064285714285715,motor,mixed,985
MSC04,0.4964285714285714,motor,mixed,985
MSC05,0.5107142857142858,motor,mixed,985
MSC06,0.5128571428571428,motor,mixed,985
MSC07,0.48928571428571427,motor,mixed,985
MSC10,0.5242857142857142,motor,mixed,985
MSC01,0.515,motor,mem,985
MSC02,0.4892857142857143,motor,mem,985
MSC03,0.49714285714285705,motor,mem,985
MSC04,0.4864285714285713,motor,mem,985
MSC05,0.5214285714285715,motor,mem,985
MSC06,0.49714285714285716,motor,mem,985
MSC07,0.5007142857142857,motor,mem,985
MSC10,0.495,motor,mem,985
MSC01,0.49785714285714283,mixed,mem,986
MSC02,0.4821428571428571,mixed,mem,986
MSC03,0.5371428571428571,mixed,mem,986
MSC04,0.4764285714285715,mixed,mem,986
MSC05,0.5178571428571429,mixed,mem,986
MSC06,0.4964285714285714,mixed,mem,986
MSC07,0.4642857142857143,mixed,mem,986
MSC10,0.5021428571428571,mixed,mem,986
MSC01,0.49214285714285705,mixed,motor,986
MSC02,0.5228571428571429,mixed,motor,986
MSC03,0.4700000000000001,mixed,motor,986
MSC04,0.5092857142857142,mixed,motor,986
MSC05,0.45928571428571435,mixed,motor,986
MSC06,0.5000000000000001,mixed,motor,986
MSC07,0.49714285714285716,mixed,motor,986
MSC10,0.4878571428571429,mixed,motor,986
MSC01,0.47928571428571426,mem,mixed,986
MSC02,0.5114285714285715,mem,mixed,986
MSC03,0.5135714285714286,mem,mixed,986
MSC04,0.4950000000000001,mem,mixed,986
MSC05,0.51,mem,mixed,986
MSC06,0.4935714285714286,mem,mixed,986
MSC07,0.4764285714285714,mem,mixed,986
MSC10,0.5171428571428571,mem,mixed,986
MSC01,0.525,mem,motor,986
MSC02,0.5135714285714286,mem,motor,986
MSC03,0.49428571428571433,mem,motor,986
MSC04,0.5085714285714286,mem,motor,986
MSC05,0.47928571428571426,mem,motor,986
MSC06,0.4842857142857144,mem,motor,986
MSC07,0.5071428571428572,mem,motor,986
MSC10,0.5121428571428571,mem,motor,986
MSC01,0.5014285714285714,motor,mixed,986
MSC02,0.4807142857142857,motor,mixed,986
MSC03,0.4935714285714286,motor,mixed,986
MSC04,0.49500000000000005,motor,mixed,986
MSC05,0.48571428571428577,motor,mixed,986
MSC06,0.5128571428571428,motor,mixed,986
MSC07,0.495,motor,mixed,986
MSC10,0.515,motor,mixed,986
MSC01,0.5064285714285715,motor,mem,986
MSC02,0.4857142857142857,motor,mem,986
MSC03,0.5028571428571429,motor,mem,986
MSC04,0.49571428571428583,motor,mem,986
MSC05,0.5064285714285715,motor,mem,986
MSC06,0.49571428571428566,motor,mem,986
MSC07,0.5007142857142858,motor,mem,986
MSC10,0.5028571428571429,motor,mem,986
MSC01,0.49714285714285716,mixed,mem,987
MSC02,0.5078571428571428,mixed,mem,987
MSC03,0.46785714285714286,mixed,mem,987
MSC04,0.48142857142857143,mixed,mem,987
MSC05,0.4885714285714286,mixed,mem,987
MSC06,0.4778571428571428,mixed,mem,987
MSC07,0.49642857142857144,mixed,mem,987
MSC10,0.48499999999999993,mixed,mem,987
MSC01,0.5,mixed,motor,987
MSC02,0.4864285714285714,mixed,motor,987
MSC03,0.48071428571428576,mixed,motor,987
MSC04,0.5292857142857142,mixed,motor,987
MSC05,0.49071428571428566,mixed,motor,987
MSC06,0.5135714285714286,mixed,motor,987
MSC07,0.4828571428571428,mixed,motor,987
MSC10,0.5178571428571428,mixed,motor,987
MSC01,0.5057142857142858,mem,mixed,987
MSC02,0.46642857142857147,mem,mixed,987
MSC03,0.5142857142857143,mem,mixed,987
MSC04,0.5321428571428573,mem,mixed,987
MSC05,0.49428571428571433,mem,mixed,987
MSC06,0.5235714285714285,mem,mixed,987
MSC07,0.49428571428571433,mem,mixed,987
MSC10,0.5092857142857142,mem,mixed,987
MSC01,0.45928571428571424,mem,motor,987
MSC02,0.5057142857142857,mem,motor,987
MSC03,0.5107142857142858,mem,motor,987
MSC04,0.49071428571428566,mem,motor,987
MSC05,0.5107142857142858,mem,motor,987
MSC06,0.535,mem,motor,987
MSC07,0.5228571428571428,mem,motor,987
MSC10,0.5014285714285714,mem,motor,987
MSC01,0.5042857142857143,motor,mixed,987
MSC02,0.4928571428571429,motor,mixed,987
MSC03,0.495,motor,mixed,987
MSC04,0.4864285714285715,motor,mixed,987
MSC05,0.5000000000000001,motor,mixed,987
MSC06,0.505,motor,mixed,987
MSC07,0.48785714285714293,motor,mixed,987
MSC10,0.48357142857142854,motor,mixed,987
MSC01,0.4985714285714286,motor,mem,987
MSC02,0.47928571428571426,motor,mem,987
MSC03,0.48714285714285716,motor,mem,987
MSC04,0.5085714285714286,motor,mem,987
MSC05,0.47928571428571437,motor,mem,987
MSC06,0.4892857142857143,motor,mem,987
MSC07,0.49714285714285716,motor,mem,987
MSC10,0.4828571428571428,motor,mem,987
MSC01,0.5007142857142857,mixed,mem,988
MSC02,0.5192857142857144,mixed,mem,988
MSC03,0.49642857142857144,mixed,mem,988
MSC04,0.47642857142857137,mixed,mem,988
MSC05,0.4749999999999999,mixed,mem,988
MSC06,0.4914285714285714,mixed,mem,988
MSC07,0.5071428571428572,mixed,mem,988
MSC10,0.48714285714285716,mixed,mem,988
MSC01,0.4878571428571429,mixed,motor,988
MSC02,0.5014285714285714,mixed,motor,988
MSC03,0.4864285714285715,mixed,motor,988
MSC04,0.5021428571428571,mixed,motor,988
MSC05,0.48571428571428577,mixed,motor,988
MSC06,0.51,mixed,motor,988
MSC07,0.4892857142857144,mixed,motor,988
MSC10,0.4764285714285714,mixed,motor,988
MSC01,0.4942857142857142,mem,mixed,988
MSC02,0.5021428571428571,mem,mixed,988
MSC03,0.5178571428571429,mem,mixed,988
MSC04,0.5021428571428571,mem,mixed,988
MSC05,0.49714285714285716,mem,mixed,988
MSC06,0.4864285714285715,mem,mixed,988
MSC07,0.4935714285714286,mem,mixed,988
MSC10,0.5142857142857142,mem,mixed,988
MSC01,0.5271428571428571,mem,motor,988
MSC02,0.47714285714285726,mem,motor,988
MSC03,0.4928571428571429,mem,motor,988
MSC04,0.4785714285714286,mem,motor,988
MSC05,0.5035714285714286,mem,motor,988
MSC06,0.5035714285714287,mem,motor,988
MSC07,0.5221428571428572,mem,motor,988
MSC10,0.4871428571428571,mem,motor,988
MSC01,0.48857142857142855,motor,mixed,988
MSC02,0.5157142857142858,motor,mixed,988
MSC03,0.5128571428571428,motor,mixed,988
MSC04,0.5078571428571428,motor,mixed,988
MSC05,0.4985714285714286,motor,mixed,988
MSC06,0.4942857142857143,motor,mixed,988
MSC07,0.4942857142857143,motor,mixed,988
MSC10,0.4921428571428571,motor,mixed,988
MSC01,0.4978571428571429,motor,mem,988
MSC02,0.515,motor,mem,988
MSC03,0.49357142857142866,motor,mem,988
MSC04,0.5221428571428571,motor,mem,988
MSC05,0.49071428571428577,motor,mem,988
MSC06,0.4978571428571428,motor,mem,988
MSC07,0.4942857142857143,motor,mem,988
MSC10,0.4928571428571428,motor,mem,988
MSC01,0.4842857142857143,mixed,mem,989
MSC02,0.49785714285714283,mixed,mem,989
MSC03,0.48857142857142855,mixed,mem,989
MSC04,0.49500000000000005,mixed,mem,989
MSC05,0.5171428571428571,mixed,mem,989
MSC06,0.48857142857142855,mixed,mem,989
MSC07,0.4985714285714286,mixed,mem,989
MSC10,0.4928571428571429,mixed,mem,989
MSC01,0.5035714285714286,mixed,motor,989
MSC02,0.51,mixed,motor,989
MSC03,0.49785714285714283,mixed,motor,989
MSC04,0.48000000000000004,mixed,motor,989
MSC05,0.5057142857142857,mixed,motor,989
MSC06,0.5178571428571429,mixed,motor,989
MSC07,0.49785714285714294,mixed,motor,989
MSC10,0.5249999999999999,mixed,motor,989
MSC01,0.48071428571428576,mem,mixed,989
MSC02,0.5007142857142858,mem,mixed,989
MSC03,0.505,mem,mixed,989
MSC04,0.4928571428571429,mem,mixed,989
MSC05,0.5335714285714286,mem,mixed,989
MSC06,0.5028571428571429,mem,mixed,989
MSC07,0.48142857142857143,mem,mixed,989
MSC10,0.5007142857142858,mem,mixed,989
MSC01,0.48714285714285716,mem,motor,989
MSC02,0.5242857142857144,mem,motor,989
MSC03,0.5007142857142857,mem,motor,989
MSC04,0.5071428571428571,mem,motor,989
MSC05,0.4671428571428572,mem,motor,989
MSC06,0.4878571428571429,mem,motor,989
MSC07,0.5214285714285715,mem,motor,989
MSC10,0.505,mem,motor,989
MSC01,0.5021428571428571,motor,mixed,989
MSC02,0.4864285714285714,motor,mixed,989
MSC03,0.5157142857142858,motor,mixed,989
MSC04,0.49071428571428577,motor,mixed,989
MSC05,0.48928571428571427,motor,mixed,989
MSC06,0.5007142857142858,motor,mixed,989
MSC07,0.5114285714285715,motor,mixed,989
MSC10,0.5092857142857142,motor,mixed,989
MSC01,0.4757142857142857,motor,mem,989
MSC02,0.4978571428571429,motor,mem,989
MSC03,0.49214285714285716,motor,mem,989
MSC04,0.49214285714285716,motor,mem,989
MSC05,0.49571428571428566,motor,mem,989
MSC06,0.5164285714285713,motor,mem,989
MSC07,0.5092857142857142,motor,mem,989
MSC10,0.5014285714285714,motor,mem,989
MSC01,0.49071428571428577,mixed,mem,990
MSC02,0.4785714285714286,mixed,mem,990
MSC03,0.53,mixed,mem,990
MSC04,0.4642857142857143,mixed,mem,990
MSC05,0.5078571428571428,mixed,mem,990
MSC06,0.47500000000000003,mixed,mem,990
MSC07,0.5057142857142857,mixed,mem,990
MSC10,0.5021428571428571,mixed,mem,990
MSC01,0.5035714285714286,mixed,motor,990
MSC02,0.49071428571428577,mixed,motor,990
MSC03,0.5014285714285714,mixed,motor,990
MSC04,0.5185714285714286,mixed,motor,990
MSC05,0.51,mixed,motor,990
MSC06,0.5307142857142857,mixed,motor,990
MSC07,0.5185714285714285,mixed,motor,990
MSC10,0.47000000000000003,mixed,motor,990
MSC01,0.495,mem,mixed,990
MSC02,0.495,mem,mixed,990
MSC03,0.4964285714285715,mem,mixed,990
MSC04,0.5114285714285715,mem,mixed,990
MSC05,0.5107142857142857,mem,mixed,990
MSC06,0.4864285714285715,mem,mixed,990
MSC07,0.49785714285714283,mem,mixed,990
MSC10,0.5042857142857143,mem,mixed,990
MSC01,0.5285714285714286,mem,motor,990
MSC02,0.4864285714285715,mem,motor,990
MSC03,0.475,mem,motor,990
MSC04,0.4957142857142857,mem,motor,990
MSC05,0.525,mem,motor,990
MSC06,0.5057142857142857,mem,motor,990
MSC07,0.4978571428571429,mem,motor,990
MSC10,0.4892857142857143,mem,motor,990
MSC01,0.4821428571428571,motor,mixed,990
