train_task,test_task,sub,acc,features
semantic,motor,MSC05,0.6649999999999999,52
semantic,mem,MSC05,0.62,52
glass,semantic,MSC05,0.675,52
glass,motor,MSC05,0.7849999999999999,52
glass,mem,MSC05,0.7150000000000001,52
motor,semantic,MSC05,0.7350000000000001,52
motor,glass,MSC05,0.6500000000000001,52
motor,mem,MSC05,0.6399999999999999,52
mem,semantic,MSC05,0.7749999999999999,52
mem,glass,MSC05,0.7,52
mem,motor,MSC05,0.95,52
semantic,glass,MSC06,0.6888888888888889,52
semantic,motor,MSC06,0.76,52
semantic,mem,MSC06,0.7949999999999999,52
glass,semantic,MSC06,0.7277777777777777,52
glass,motor,MSC06,0.8666666666666667,52
glass,mem,MSC06,0.7888888888888889,52
motor,semantic,MSC06,0.725,52
motor,glass,MSC06,0.6777777777777778,52
motor,mem,MSC06,0.7000000000000001,52
mem,semantic,MSC06,0.7050000000000001,52
mem,glass,MSC06,0.7388888888888889,52
mem,motor,MSC06,0.93,52
semantic,glass,MSC07,0.93,52
semantic,motor,MSC07,0.645,52
semantic,mem,MSC07,0.7100000000000001,52
glass,semantic,MSC07,0.95,52
glass,motor,MSC07,0.5,52
glass,mem,MSC07,0.755,52
motor,semantic,MSC07,0.595,52
motor,glass,MSC07,0.51,52
motor,mem,MSC07,0.5549999999999999,52
mem,semantic,MSC07,0.8699999999999999,52
mem,glass,MSC07,0.7849999999999999,52
mem,motor,MSC07,0.82,52
semantic,glass,MSC10,0.8,52
semantic,motor,MSC10,0.8300000000000001,52
semantic,mem,MSC10,0.8400000000000001,52
glass,semantic,MSC10,0.7699999999999999,52
glass,motor,MSC10,0.7999999999999999,52
glass,mem,MSC10,0.7649999999999999,52
motor,semantic,MSC10,0.7749999999999999,52
motor,glass,MSC10,0.765,52
motor,mem,MSC10,0.8149999999999998,52
mem,semantic,MSC10,0.8,52
mem,glass,MSC10,0.875,52
mem,motor,MSC10,0.9100000000000001,52
semantic,glass,MSC01,0.7849999999999999,112
semantic,motor,MSC01,0.585,112
semantic,mem,MSC01,0.7050000000000001,112
glass,semantic,MSC01,0.8800000000000001,112
glass,motor,MSC01,0.7050000000000001,112
glass,mem,MSC01,0.5700000000000001,112
motor,semantic,MSC01,0.6700000000000002,112
motor,glass,MSC01,0.66,112
motor,mem,MSC01,0.63,112
mem,semantic,MSC01,0.7649999999999999,112
mem,glass,MSC01,0.605,112
mem,motor,MSC01,0.7749999999999999,112
semantic,glass,MSC02,0.6299999999999999,112
semantic,motor,MSC02,0.5149999999999999,112
semantic,mem,MSC02,0.5499999999999999,112
glass,semantic,MSC02,0.885,112
glass,motor,MSC02,0.5349999999999999,112
glass,mem,MSC02,0.6900000000000002,112
motor,semantic,MSC02,0.5999999999999999,112
motor,glass,MSC02,0.5599999999999999,112
motor,mem,MSC02,0.5,112
mem,semantic,MSC02,0.7499999999999999,112
mem,glass,MSC02,0.76,112
mem,motor,MSC02,0.63,112
semantic,glass,MSC03,0.725,112
semantic,motor,MSC03,0.82,112
semantic,mem,MSC03,0.835,112
glass,semantic,MSC03,0.8700000000000001,112
glass,motor,MSC03,0.7200000000000001,112
glass,mem,MSC03,0.59,112
motor,semantic,MSC03,0.7250000000000001,112
motor,glass,MSC03,0.7050000000000001,112
motor,mem,MSC03,0.6199999999999999,112
mem,semantic,MSC03,0.8799999999999999,112
mem,glass,MSC03,0.565,112
mem,motor,MSC03,0.68,112
semantic,glass,MSC04,0.95,112
semantic,motor,MSC04,0.65,112
semantic,mem,MSC04,0.865,112
glass,semantic,MSC04,0.905,112
glass,motor,MSC04,0.875,112
glass,mem,MSC04,0.845,112
motor,semantic,MSC04,0.7450000000000001,112
motor,glass,MSC04,0.8150000000000001,112
motor,mem,MSC04,0.8699999999999999,112
mem,semantic,MSC04,0.9,112
mem,glass,MSC04,0.9299999999999999,112
mem,motor,MSC04,0.7949999999999999,112
semantic,glass,MSC05,0.925,112
semantic,motor,MSC05,0.82,112
semantic,mem,MSC05,0.8299999999999998,112
glass,semantic,MSC05,0.9349999999999999,112
glass,motor,MSC05,0.875,112
glass,mem,MSC05,0.74,112
motor,semantic,MSC05,0.93,112
motor,glass,MSC05,0.95,112
motor,mem,MSC05,0.945,112
mem,semantic,MSC05,0.9100000000000001,112
mem,glass,MSC05,0.9600000000000002,112
mem,motor,MSC05,0.9549999999999998,112
semantic,glass,MSC06,0.6555555555555557,112
semantic,motor,MSC06,0.7999999999999998,112
semantic,mem,MSC06,0.72,112
glass,semantic,MSC06,0.7777777777777777,112
glass,motor,MSC06,0.9611111111111111,112
glass,mem,MSC06,0.8055555555555556,112
motor,semantic,MSC06,0.7350000000000001,112
motor,glass,MSC06,0.65,112
motor,mem,MSC06,0.7999999999999999,112
mem,semantic,MSC06,0.78,112
mem,glass,MSC06,0.7722222222222223,112
mem,motor,MSC06,0.8100000000000002,112
semantic,glass,MSC07,0.85,112
semantic,motor,MSC07,0.5050000000000001,112
semantic,mem,MSC07,0.595,112
glass,semantic,MSC07,0.93,112
glass,motor,MSC07,0.59,112
glass,mem,MSC07,0.8049999999999999,112
motor,semantic,MSC07,0.55,112
motor,glass,MSC07,0.66,112
motor,mem,MSC07,0.525,112
mem,semantic,MSC07,0.635,112
mem,glass,MSC07,0.825,112
mem,motor,MSC07,0.64,112
semantic,glass,MSC10,0.7000000000000001,112
semantic,motor,MSC10,0.8150000000000001,112
semantic,mem,MSC10,0.6500000000000001,112
glass,semantic,MSC10,0.8150000000000001,112
glass,motor,MSC10,0.8400000000000001,112
glass,mem,MSC10,0.8149999999999998,112
motor,semantic,MSC10,0.7999999999999999,112
motor,glass,MSC10,0.565,112
motor,mem,MSC10,0.7100000000000001,112
mem,semantic,MSC10,0.845,112
mem,glass,MSC10,0.7649999999999999,112
mem,motor,MSC10,0.8249999999999998,112
semantic,glass,MSC01,0.8299999999999998,34
semantic,motor,MSC01,0.7350000000000001,34
semantic,mem,MSC01,0.73,34
glass,semantic,MSC01,0.85,34
glass,motor,MSC01,0.76,34
glass,mem,MSC01,0.725,34
motor,semantic,MSC01,0.7050000000000002,34
motor,glass,MSC01,0.765,34
motor,mem,MSC01,0.5549999999999999,34
mem,semantic,MSC01,0.9200000000000002,34
mem,glass,MSC01,0.9000000000000001,34
mem,motor,MSC01,0.7899999999999998,34
semantic,glass,MSC02,0.6450000000000001,34
semantic,motor,MSC02,0.5449999999999999,34
semantic,mem,MSC02,0.7300000000000001,34
glass,semantic,MSC02,0.8399999999999999,34
glass,motor,MSC02,0.725,34
glass,mem,MSC02,0.68,34
motor,semantic,MSC02,0.615,34
motor,glass,MSC02,0.6900000000000001,34
motor,mem,MSC02,0.62,34
mem,semantic,MSC02,0.8399999999999999,34
mem,glass,MSC02,0.7899999999999999,34
mem,motor,MSC02,0.6500000000000001,34
semantic,glass,MSC03,0.7300000000000001,34
semantic,motor,MSC03,0.7799999999999999,34
semantic,mem,MSC03,0.6350000000000001,34
glass,semantic,MSC03,0.7200000000000001,34
glass,motor,MSC03,0.82,34
glass,mem,MSC03,0.7100000000000001,34
motor,semantic,MSC03,0.75,34
motor,glass,MSC03,0.7449999999999999,34
motor,mem,MSC03,0.685,34
mem,semantic,MSC03,0.635,34
mem,glass,MSC03,0.68,34
mem,motor,MSC03,0.66,34
semantic,glass,MSC04,0.5999999999999999,34
semantic,motor,MSC04,0.64,34
semantic,mem,MSC04,0.75,34
glass,semantic,MSC04,0.7300000000000001,34
glass,motor,MSC04,0.7150000000000001,34
glass,mem,MSC04,0.835,34
motor,semantic,MSC04,0.9000000000000001,34
motor,glass,MSC04,0.745,34
motor,mem,MSC04,0.9400000000000001,34
mem,semantic,MSC04,0.9450000000000001,34
mem,glass,MSC04,0.7350000000000001,34
mem,motor,MSC04,0.745,34
semantic,glass,MSC05,0.8800000000000001,34
semantic,motor,MSC05,0.75,34
semantic,mem,MSC05,0.8800000000000001,34
glass,semantic,MSC05,0.78,34
glass,motor,MSC05,0.8099999999999999,34
glass,mem,MSC05,0.755,34
motor,semantic,MSC05,0.57,34
motor,glass,MSC05,0.825,34
motor,mem,MSC05,0.68,34
mem,semantic,MSC05,0.845,34
mem,glass,MSC05,0.95,34
mem,motor,MSC05,0.7200000000000001,34
semantic,glass,MSC06,0.6444444444444445,34
semantic,motor,MSC06,0.7999999999999999,34
semantic,mem,MSC06,0.9400000000000001,34
glass,semantic,MSC06,0.7777777777777777,34
glass,motor,MSC06,0.7888888888888889,34
glass,mem,MSC06,0.6555555555555556,34
motor,semantic,MSC06,0.865,34
motor,glass,MSC06,0.6277777777777779,34
motor,mem,MSC06,0.8150000000000001,34
mem,semantic,MSC06,0.875,34
mem,glass,MSC06,0.7,34
mem,motor,MSC06,0.745,34
semantic,glass,MSC07,0.76,34
semantic,motor,MSC07,0.47000000000000003,34
semantic,mem,MSC07,0.6250000000000001,34
glass,semantic,MSC07,0.925,34
glass,motor,MSC07,0.56,34
glass,mem,MSC07,0.6850000000000002,34
motor,semantic,MSC07,0.575,34
motor,glass,MSC07,0.41000000000000003,34
motor,mem,MSC07,0.505,34
mem,semantic,MSC07,0.655,34
mem,glass,MSC07,0.565,34
mem,motor,MSC07,0.7150000000000001,34
semantic,glass,MSC10,0.8149999999999998,34
semantic,motor,MSC10,0.745,34
semantic,mem,MSC10,0.77,34
glass,semantic,MSC10,0.8399999999999999,34
glass,motor,MSC10,0.745,34
glass,mem,MSC10,0.5700000000000001,34
motor,semantic,MSC10,0.6700000000000002,34
motor,glass,MSC10,0.655,34
motor,mem,MSC10,0.765,34
mem,semantic,MSC10,0.745,34
mem,glass,MSC10,0.7300000000000001,34
mem,motor,MSC10,0.675,34
semantic,glass,MSC01,0.8350000000000002,26
semantic,motor,MSC01,0.86,26
semantic,mem,MSC01,0.705,26
glass,semantic,MSC01,0.945,26
glass,motor,MSC01,0.945,26
glass,mem,MSC01,0.665,26
motor,semantic,MSC01,0.9400000000000001,26
motor,glass,MSC01,0.865,26
motor,mem,MSC01,0.6750000000000002,26
mem,semantic,MSC01,0.86,26
mem,glass,MSC01,0.7849999999999999,26
mem,motor,MSC01,0.825,26
semantic,glass,MSC02,0.76,26
semantic,motor,MSC02,0.495,26
semantic,mem,MSC02,0.495,26
glass,semantic,MSC02,0.875,26
glass,motor,MSC02,0.5549999999999999,26
glass,mem,MSC02,0.6199999999999999,26
motor,semantic,MSC02,0.545,26
motor,glass,MSC02,0.6,26
motor,mem,MSC02,0.5650000000000001,26
mem,semantic,MSC02,0.65,26
mem,glass,MSC02,0.8049999999999999,26
mem,motor,MSC02,0.7100000000000001,26
semantic,glass,MSC03,0.7100000000000001,26
semantic,motor,MSC03,0.655,26
semantic,mem,MSC03,0.7350000000000001,26
glass,semantic,MSC03,0.8,26
glass,motor,MSC03,0.7999999999999999,26
glass,mem,MSC03,0.52,26
motor,semantic,MSC03,0.7899999999999999,26
motor,glass,MSC03,0.8099999999999999,26
motor,mem,MSC03,0.6950000000000001,26
mem,semantic,MSC03,0.65,26
mem,glass,MSC03,0.5399999999999999,26
mem,motor,MSC03,0.73,26
semantic,glass,MSC04,0.7250000000000001,26
semantic,motor,MSC04,0.85,26
semantic,mem,MSC04,0.85,26
glass,semantic,MSC04,0.6649999999999999,26
glass,motor,MSC04,0.67,26
glass,mem,MSC04,0.5000000000000001,26
motor,semantic,MSC04,0.7899999999999999,26
motor,glass,MSC04,0.655,26
motor,mem,MSC04,0.7300000000000001,26
mem,semantic,MSC04,0.7649999999999999,26
mem,glass,MSC04,0.42000000000000004,26
mem,motor,MSC04,0.7100000000000001,26
semantic,glass,MSC05,0.755,26
semantic,motor,MSC05,0.9200000000000002,26
semantic,mem,MSC05,0.9400000000000001,26
glass,semantic,MSC05,0.7849999999999999,26
glass,motor,MSC05,0.95,26
glass,mem,MSC05,0.7999999999999999,26
motor,semantic,MSC05,0.75,26
motor,glass,MSC05,0.7050000000000001,26
motor,mem,MSC05,0.885,26
mem,semantic,MSC05,0.945,26
mem,glass,MSC05,0.655,26
mem,motor,MSC05,0.93,26
semantic,glass,MSC06,0.7388888888888889,26
semantic,motor,MSC06,0.8200000000000001,26
semantic,mem,MSC06,0.64,26
glass,semantic,MSC06,0.6222222222222222,26
glass,motor,MSC06,0.6944444444444445,26
glass,mem,MSC06,0.75,26
motor,semantic,MSC06,0.5999999999999999,26
motor,glass,MSC06,0.75,26
motor,mem,MSC06,0.67,26
mem,semantic,MSC06,0.7849999999999999,26
mem,glass,MSC06,0.861111111111111,26
mem,motor,MSC06,0.775,26
semantic,glass,MSC07,0.7250000000000001,26
semantic,motor,MSC07,0.63,26
semantic,mem,MSC07,0.545,26
glass,semantic,MSC07,0.6950000000000001,26
glass,motor,MSC07,0.40499999999999997,26
glass,mem,MSC07,0.51,26
motor,semantic,MSC07,0.55,26
motor,glass,MSC07,0.6299999999999999,26
motor,mem,MSC07,0.72,26
mem,semantic,MSC07,0.62,26
mem,glass,MSC07,0.74,26
mem,motor,MSC07,0.7300000000000001,26
semantic,glass,MSC10,0.715,26
semantic,motor,MSC10,0.9349999999999999,26
semantic,mem,MSC10,0.825,26
glass,semantic,MSC10,0.8049999999999999,26
glass,motor,MSC10,0.7999999999999999,26
glass,mem,MSC10,0.6799999999999999,26
motor,semantic,MSC10,0.6199999999999999,26
motor,glass,MSC10,0.65,26
motor,mem,MSC10,0.805,26
mem,semantic,MSC10,0.8299999999999998,26
mem,glass,MSC10,0.65,26
mem,motor,MSC10,0.85,26
semantic,glass,MSC01,0.9349999999999999,105
semantic,motor,MSC01,0.7649999999999999,105
semantic,mem,MSC01,0.72,105
glass,semantic,MSC01,0.9399999999999998,105
glass,motor,MSC01,0.8049999999999999,105
glass,mem,MSC01,0.745,105
motor,semantic,MSC01,0.9399999999999998,105
motor,glass,MSC01,0.875,105
motor,mem,MSC01,0.8049999999999999,105
mem,semantic,MSC01,0.945,105
mem,glass,MSC01,0.9250000000000002,105
mem,motor,MSC01,0.8299999999999998,105
semantic,glass,MSC02,0.655,105
semantic,motor,MSC02,0.66,105
semantic,mem,MSC02,0.6500000000000001,105
glass,semantic,MSC02,0.925,105
glass,motor,MSC02,0.7050000000000001,105
glass,mem,MSC02,0.68,105
motor,semantic,MSC02,0.6850000000000002,105
motor,glass,MSC02,0.5499999999999999,105
motor,mem,MSC02,0.6150000000000001,105
mem,semantic,MSC02,0.9800000000000001,105
mem,glass,MSC02,0.745,105
mem,motor,MSC02,0.8699999999999999,105
semantic,glass,MSC03,0.6900000000000001,105
semantic,motor,MSC03,0.6250000000000001,105
semantic,mem,MSC03,0.675,105
glass,semantic,MSC03,0.635,105
glass,motor,MSC03,0.735,105
glass,mem,MSC03,0.67,105
motor,semantic,MSC03,0.7300000000000001,105
motor,glass,MSC03,0.745,105
motor,mem,MSC03,0.82,105
mem,semantic,MSC03,0.71,105
mem,glass,MSC03,0.4600000000000001,105
mem,motor,MSC03,0.8550000000000001,105
semantic,glass,MSC04,0.6850000000000002,105
semantic,motor,MSC04,0.5449999999999999,105
semantic,mem,MSC04,0.59,105
glass,semantic,MSC04,0.795,105
glass,motor,MSC04,0.6599999999999999,105
glass,mem,MSC04,0.75,105
motor,semantic,MSC04,0.6950000000000001,105
motor,glass,MSC04,0.7749999999999999,105
motor,mem,MSC04,0.6449999999999999,105
mem,semantic,MSC04,0.8699999999999999,105
mem,glass,MSC04,0.725,105
mem,motor,MSC04,0.835,105
semantic,glass,MSC05,0.9549999999999998,105
semantic,motor,MSC05,0.8100000000000002,105
semantic,mem,MSC05,0.9350000000000002,105
glass,semantic,MSC05,0.76,105
glass,motor,MSC05,0.9200000000000002,105
glass,mem,MSC05,0.9200000000000002,105
motor,semantic,MSC05,0.595,105
motor,glass,MSC05,0.7749999999999999,105
motor,mem,MSC05,0.8850000000000001,105
mem,semantic,MSC05,0.9,105
mem,glass,MSC05,0.9000000000000001,105
mem,motor,MSC05,0.96,105
semantic,glass,MSC06,0.7555555555555555,105
semantic,motor,MSC06,0.835,105
semantic,mem,MSC06,0.8700000000000001,105
glass,semantic,MSC06,0.9555555555555557,105
glass,motor,MSC06,0.7055555555555556,105
glass,mem,MSC06,0.8611111111111112,105
motor,semantic,MSC06,0.9100000000000001,105
motor,glass,MSC06,0.6000000000000001,105
motor,mem,MSC06,0.8399999999999999,105
mem,semantic,MSC06,0.8549999999999999,105
mem,glass,MSC06,0.7166666666666667,105
mem,motor,MSC06,0.9400000000000001,105
semantic,glass,MSC07,0.945,105
semantic,motor,MSC07,0.735,105
semantic,mem,MSC07,0.6700000000000002,105
glass,semantic,MSC07,0.95,105
glass,motor,MSC07,0.7300000000000001,105
glass,mem,MSC07,0.745,105
motor,semantic,MSC07,0.57,105
motor,glass,MSC07,0.6950000000000001,105
motor,mem,MSC07,0.6450000000000001,105
mem,semantic,MSC07,0.8099999999999999,105
mem,glass,MSC07,0.8550000000000001,105
mem,motor,MSC07,0.8549999999999999,105
semantic,glass,MSC10,0.8300000000000001,105
semantic,motor,MSC10,0.8950000000000001,105
semantic,mem,MSC10,0.835,105
glass,semantic,MSC10,0.7699999999999999,105
glass,motor,MSC10,0.715,105
glass,mem,MSC10,0.89,105
motor,semantic,MSC10,0.7300000000000001,105
motor,glass,MSC10,0.74,105
motor,mem,MSC10,0.79,105
mem,semantic,MSC10,0.735,105
mem,glass,MSC10,0.8400000000000001,105
mem,motor,MSC10,0.74,105
semantic,glass,MSC01,0.9049999999999999,147
semantic,motor,MSC01,0.7100000000000001,147
semantic,mem,MSC01,0.7100000000000001,147
glass,semantic,MSC01,0.99,147
glass,motor,MSC01,0.86,147
glass,mem,MSC01,0.7250000000000001,147
motor,semantic,MSC01,0.8550000000000001,147
motor,glass,MSC01,0.8299999999999998,147
motor,mem,MSC01,0.6400000000000001,147
mem,semantic,MSC01,0.875,147
mem,glass,MSC01,0.8550000000000001,147
mem,motor,MSC01,0.9,147
semantic,glass,MSC02,0.6649999999999999,147
semantic,motor,MSC02,0.5799999999999998,147
semantic,mem,MSC02,0.59,147
glass,semantic,MSC02,0.865,147
glass,motor,MSC02,0.7,147
glass,mem,MSC02,0.575,147
motor,semantic,MSC02,0.5499999999999999,147
motor,glass,MSC02,0.6350000000000001,147
motor,mem,MSC02,0.5,147
mem,semantic,MSC02,0.9299999999999999,147
mem,glass,MSC02,0.76,147
mem,motor,MSC02,0.9650000000000001,147
semantic,glass,MSC03,0.7000000000000001,147
semantic,motor,MSC03,0.74,147
semantic,mem,MSC03,0.67,147
glass,semantic,MSC03,0.64,147
glass,motor,MSC03,0.9949999999999999,147
glass,mem,MSC03,0.6900000000000001,147
motor,semantic,MSC03,0.665,147
motor,glass,MSC03,0.7350000000000001,147
motor,mem,MSC03,0.6500000000000001,147
mem,semantic,MSC03,0.8299999999999998,147
mem,glass,MSC03,0.775,147
mem,motor,MSC03,0.905,147
semantic,glass,MSC04,0.76,147
semantic,motor,MSC04,0.6049999999999999,147
semantic,mem,MSC04,0.76,147
glass,semantic,MSC04,0.9650000000000001,147
glass,motor,MSC04,0.8499999999999999,147
glass,mem,MSC04,0.835,147
motor,semantic,MSC04,0.685,147
motor,glass,MSC04,0.825,147
motor,mem,MSC04,0.6399999999999999,147
mem,semantic,MSC04,0.9400000000000001,147
mem,glass,MSC04,0.9000000000000001,147
mem,motor,MSC04,0.8249999999999998,147
semantic,glass,MSC05,0.8549999999999999,147
semantic,motor,MSC05,0.8099999999999999,147
semantic,mem,MSC05,0.7699999999999999,147
glass,semantic,MSC05,0.99,147
glass,motor,MSC05,0.945,147
glass,mem,MSC05,0.85,147
motor,semantic,MSC05,0.75,147
motor,glass,MSC05,0.68,147
motor,mem,MSC05,0.6100000000000001,147
mem,semantic,MSC05,0.925,147
mem,glass,MSC05,0.9000000000000001,147
mem,motor,MSC05,0.9549999999999998,147
semantic,glass,MSC06,0.7000000000000001,147
semantic,motor,MSC06,0.82,147
semantic,mem,MSC06,0.72,147
glass,semantic,MSC06,0.8166666666666667,147
glass,motor,MSC06,0.6833333333333333,147
glass,mem,MSC06,0.9222222222222223,147
motor,semantic,MSC06,0.7350000000000001,147
motor,glass,MSC06,0.5944444444444444,147
motor,mem,MSC06,0.7999999999999999,147
mem,semantic,MSC06,0.8850000000000001,147
mem,glass,MSC06,0.8833333333333335,147
mem,motor,MSC06,0.9949999999999999,147
semantic,glass,MSC07,0.8900000000000002,147
semantic,motor,MSC07,0.65,147
semantic,mem,MSC07,0.65,147
glass,semantic,MSC07,0.97,147
glass,motor,MSC07,0.5149999999999999,147
glass,mem,MSC07,0.7849999999999999,147
motor,semantic,MSC07,0.5449999999999999,147
motor,glass,MSC07,0.5499999999999999,147
motor,mem,MSC07,0.5499999999999999,147
mem,semantic,MSC07,0.8700000000000001,147
mem,glass,MSC07,0.89,147
mem,motor,MSC07,0.765,147
semantic,glass,MSC10,0.8099999999999999,147
semantic,motor,MSC10,0.755,147
semantic,mem,MSC10,0.805,147
glass,semantic,MSC10,0.89,147
glass,motor,MSC10,0.8399999999999999,147
glass,mem,MSC10,0.8699999999999999,147
motor,semantic,MSC10,0.595,147
motor,glass,MSC10,0.765,147
motor,mem,MSC10,0.7300000000000001,147
mem,semantic,MSC10,0.8800000000000001,147
mem,glass,MSC10,0.8400000000000001,147
mem,motor,MSC10,0.885,147
semantic,glass,MSC01,0.7350000000000001,43
semantic,motor,MSC01,0.775,43
semantic,mem,MSC01,0.755,43
glass,semantic,MSC01,0.8049999999999999,43
glass,motor,MSC01,0.7749999999999999,43
glass,mem,MSC01,0.8399999999999999,43
motor,semantic,MSC01,0.8049999999999999,43
motor,glass,MSC01,0.835,43
motor,mem,MSC01,0.835,43
mem,semantic,MSC01,0.82,43
mem,glass,MSC01,0.835,43
mem,motor,MSC01,0.8850000000000001,43
semantic,glass,MSC02,0.69,43
semantic,motor,MSC02,0.7100000000000001,43
semantic,mem,MSC02,0.7150000000000001,43
glass,semantic,MSC02,0.62,43
glass,motor,MSC02,0.36,43
glass,mem,MSC02,0.48500000000000004,43
motor,semantic,MSC02,0.64,43
motor,glass,MSC02,0.5849999999999999,43
motor,mem,MSC02,0.6100000000000001,43
mem,semantic,MSC02,0.6900000000000002,43
mem,glass,MSC02,0.5900000000000001,43
mem,motor,MSC02,0.5449999999999999,43
semantic,glass,MSC03,0.74,43
semantic,motor,MSC03,0.71,43
semantic,mem,MSC03,0.595,43
glass,semantic,MSC03,0.8550000000000001,43
glass,motor,MSC03,0.605,43
glass,mem,MSC03,0.625,43
motor,semantic,MSC03,0.665,43
motor,glass,MSC03,0.745,43
motor,mem,MSC03,0.6199999999999999,43
mem,semantic,MSC03,0.7350000000000001,43
mem,glass,MSC03,0.585,43
mem,motor,MSC03,0.865,43
semantic,glass,MSC04,0.74,43
semantic,motor,MSC04,0.5799999999999998,43
semantic,mem,MSC04,0.86,43
glass,semantic,MSC04,0.6849999999999999,43
glass,motor,MSC04,0.73,43
glass,mem,MSC04,0.565,43
motor,semantic,MSC04,0.7000000000000001,43
motor,glass,MSC04,0.71,43
motor,mem,MSC04,0.76,43
mem,semantic,MSC04,0.8549999999999999,43
mem,glass,MSC04,0.5599999999999999,43
mem,motor,MSC04,0.595,43
semantic,glass,MSC05,0.8099999999999999,43
semantic,motor,MSC05,0.745,43
semantic,mem,MSC05,0.7000000000000001,43
glass,semantic,MSC05,0.9800000000000001,43
glass,motor,MSC05,0.9199999999999999,43
glass,mem,MSC05,0.85,43
motor,semantic,MSC05,0.7999999999999999,43
motor,glass,MSC05,0.835,43
motor,mem,MSC05,0.7150000000000001,43
mem,semantic,MSC05,0.9400000000000001,43
mem,glass,MSC05,0.8649999999999999,43
mem,motor,MSC05,0.7550000000000001,43
semantic,glass,MSC06,0.8555555555555555,43
semantic,motor,MSC06,0.865,43
semantic,mem,MSC06,0.9299999999999999,43
glass,semantic,MSC06,0.7777777777777778,43
glass,motor,MSC06,0.9055555555555556,43
glass,mem,MSC06,0.8333333333333333,43
motor,semantic,MSC06,0.74,43
motor,glass,MSC06,0.8111111111111111,43
motor,mem,MSC06,0.845,43
mem,semantic,MSC06,0.835,43
mem,glass,MSC06,0.7666666666666666,43
mem,motor,MSC06,0.8299999999999998,43
semantic,glass,MSC07,0.82,43
semantic,motor,MSC07,0.6249999999999999,43
semantic,mem,MSC07,0.7849999999999999,43
glass,semantic,MSC07,0.8700000000000001,43
glass,motor,MSC07,0.595,43
glass,mem,MSC07,0.76,43
