sub,task,acc,features
MSC02,glass,0.85,59
MSC02,motor,0.85,59
MSC02,mem,0.85,59
MSC03,semantic,0.75,59
MSC03,glass,0.8,59
MSC03,motor,0.9,59
MSC03,mem,0.9375,59
MSC04,semantic,0.95,59
MSC04,glass,0.85,59
MSC04,motor,1.0,59
MSC04,mem,0.9,59
MSC05,semantic,0.9,59
MSC05,glass,0.8,59
MSC05,motor,0.85,59
MSC05,mem,1.0,59
MSC06,semantic,0.9,59
MSC06,glass,0.8333333333333334,59
MSC06,motor,0.9444444444444444,59
MSC06,mem,1.0,59
MSC07,semantic,0.85,59
MSC07,glass,0.95,59
MSC07,motor,0.7962962962962963,59
MSC07,mem,0.95,59
MSC10,semantic,0.7,59
MSC10,glass,0.75,59
MSC10,motor,0.95,59
MSC10,mem,0.9,59
MSC01,semantic,0.9,60
MSC01,glass,0.9,60
MSC01,motor,1.0,60
MSC01,mem,0.95,60
MSC02,semantic,0.7,60
MSC02,glass,0.8,60
MSC02,motor,0.85,60
MSC02,mem,0.9,60
MSC03,semantic,0.8,60
MSC03,glass,0.9,60
MSC03,motor,1.0,60
MSC03,mem,0.9375,60
MSC04,semantic,0.95,60
MSC04,glass,0.85,60
MSC04,motor,0.8,60
MSC04,mem,1.0,60
MSC05,semantic,0.9,60
MSC05,glass,0.85,60
MSC05,motor,0.95,60
MSC05,mem,1.0,60
MSC06,semantic,1.0,60
MSC06,glass,0.6851851851851851,60
MSC06,motor,0.9444444444444444,60
MSC06,mem,1.0,60
MSC07,semantic,1.0,60
MSC07,glass,0.8,60
MSC07,motor,0.9444444444444444,60
MSC07,mem,0.8,60
MSC10,semantic,0.8,60
MSC10,glass,0.75,60
MSC10,motor,0.8,60
MSC10,mem,0.65,60
MSC01,semantic,0.75,60
MSC01,glass,0.8,60
MSC01,motor,0.9,60
MSC01,mem,0.9,60
MSC02,semantic,0.8,60
MSC02,glass,0.75,60
MSC02,motor,0.85,60
MSC02,mem,0.75,60
MSC03,semantic,0.8,60
MSC03,glass,0.8,60
MSC03,motor,0.9,60
MSC03,mem,0.8125,60
MSC04,semantic,0.7,60
MSC04,glass,0.8,60
MSC04,motor,0.95,60
MSC04,mem,0.85,60
MSC05,semantic,0.65,60
MSC05,glass,0.9,60
MSC05,motor,0.95,60
MSC05,mem,0.95,60
MSC06,semantic,0.7,60
MSC06,glass,0.7222222222222222,60
MSC06,motor,1.0,60
MSC06,mem,0.8,60
MSC07,semantic,1.0,60
MSC07,glass,0.9,60
MSC07,motor,0.7407407407407407,60
MSC07,mem,0.95,60
MSC10,semantic,0.8,60
MSC10,glass,0.85,60
MSC10,motor,0.95,60
MSC10,mem,0.85,60
MSC01,semantic,0.95,61
MSC01,glass,0.8,61
MSC01,motor,0.95,61
MSC01,mem,0.85,61
MSC02,semantic,0.7,61
MSC02,glass,0.9,61
MSC02,motor,0.95,61
MSC02,mem,0.8,61
MSC03,semantic,0.85,61
MSC03,glass,0.85,61
MSC03,motor,0.95,61
MSC03,mem,0.875,61
MSC04,semantic,0.85,61
MSC04,glass,0.95,61
MSC04,motor,0.95,61
MSC04,mem,1.0,61
MSC05,semantic,1.0,61
MSC05,glass,0.95,61
MSC05,motor,0.9,61
MSC05,mem,1.0,61
MSC06,semantic,0.85,61
MSC06,glass,0.7222222222222222,61
MSC06,motor,1.0,61
MSC06,mem,0.9,61
MSC07,semantic,0.95,61
MSC07,glass,0.95,61
MSC07,motor,0.8888888888888888,61
MSC07,mem,0.85,61
MSC10,semantic,0.8,61
MSC10,glass,0.85,61
MSC10,motor,1.0,61
MSC10,mem,1.0,61
MSC01,semantic,0.85,62
MSC01,glass,0.65,62
MSC01,motor,0.85,62
MSC01,mem,0.9,62
MSC02,semantic,0.85,62
MSC02,glass,0.85,62
MSC02,motor,0.85,62
MSC02,mem,0.85,62
MSC03,semantic,0.9,62
MSC03,glass,0.9,62
MSC03,motor,0.95,62
MSC03,mem,0.875,62
MSC04,semantic,0.75,62
MSC04,glass,0.9,62
MSC04,motor,0.8,62
MSC04,mem,0.9,62
MSC05,semantic,0.95,62
MSC05,glass,0.85,62
MSC05,motor,0.85,62
MSC05,mem,0.95,62
MSC06,semantic,0.95,62
MSC06,glass,0.7222222222222222,62
MSC06,motor,0.9444444444444444,62
MSC06,mem,1.0,62
MSC07,semantic,0.9,62
MSC07,glass,0.85,62
MSC07,motor,0.574074074074074,62
MSC07,mem,0.95,62
MSC10,semantic,0.8,62
MSC10,glass,0.8,62
MSC10,motor,0.95,62
MSC10,mem,0.9,62
MSC01,semantic,0.85,62
MSC01,glass,0.8,62
MSC01,motor,0.8,62
MSC01,mem,0.9,62
MSC02,semantic,1.0,62
MSC02,glass,0.8,62
MSC02,motor,0.95,62
MSC02,mem,0.9,62
MSC03,semantic,1.0,62
MSC03,glass,0.85,62
MSC03,motor,0.95,62
MSC03,mem,0.875,62
MSC04,semantic,0.95,62
MSC04,glass,0.8,62
MSC04,motor,0.95,62
MSC04,mem,1.0,62
MSC05,semantic,0.85,62
MSC05,glass,0.75,62
MSC05,motor,0.95,62
MSC05,mem,0.95,62
MSC06,semantic,0.9,62
MSC06,glass,0.6851851851851851,62
MSC06,motor,0.9444444444444444,62
MSC06,mem,0.95,62
MSC07,semantic,0.95,62
MSC07,glass,0.85,62
MSC07,motor,0.7962962962962963,62
MSC07,mem,0.95,62
MSC10,semantic,0.75,62
MSC10,glass,0.65,62
MSC10,motor,0.9,62
MSC10,mem,0.85,62
MSC01,semantic,0.8,63
MSC01,glass,0.85,63
MSC01,motor,0.9,63
MSC01,mem,0.95,63
MSC02,semantic,0.85,63
MSC02,glass,0.75,63
MSC02,motor,0.8,63
MSC02,mem,0.95,63
MSC03,semantic,0.65,63
MSC03,glass,0.7,63
MSC03,motor,0.9,63
MSC03,mem,0.6875,63
MSC04,semantic,0.95,63
MSC04,glass,0.85,63
MSC04,motor,0.95,63
MSC04,mem,1.0,63
MSC05,semantic,1.0,63
MSC05,glass,0.95,63
MSC05,motor,0.95,63
MSC05,mem,1.0,63
MSC06,semantic,0.8,63
MSC06,glass,0.7777777777777778,63
MSC06,motor,0.9444444444444444,63
MSC06,mem,0.95,63
MSC07,semantic,0.85,63
MSC07,glass,0.8,63
MSC07,motor,0.8888888888888888,63
MSC07,mem,0.8,63
MSC10,semantic,0.75,63
MSC10,glass,0.75,63
MSC10,motor,0.85,63
MSC10,mem,0.9,63
MSC01,semantic,0.9,63
MSC01,glass,0.9,63
MSC01,motor,0.95,63
MSC01,mem,1.0,63
MSC02,semantic,0.85,63
MSC02,glass,0.75,63
MSC02,motor,1.0,63
MSC02,mem,1.0,63
MSC03,semantic,0.75,63
MSC03,glass,0.75,63
MSC03,motor,0.95,63
MSC03,mem,0.875,63
MSC04,semantic,0.85,63
MSC04,glass,0.75,63
MSC04,motor,0.9,63
MSC04,mem,0.9,63
MSC05,semantic,1.0,63
MSC05,glass,0.85,63
MSC05,motor,1.0,63
MSC05,mem,1.0,63
MSC06,semantic,0.8,63
MSC06,glass,0.6666666666666666,63
MSC06,motor,1.0,63
MSC06,mem,0.95,63
MSC07,semantic,0.9,63
MSC07,glass,0.75,63
MSC07,motor,0.8888888888888888,63
MSC07,mem,0.75,63
MSC10,semantic,0.85,63
MSC10,glass,0.9,63
MSC10,motor,0.95,63
MSC10,mem,0.85,63
MSC01,semantic,0.9,64
MSC01,glass,0.75,64
MSC01,motor,0.9,64
MSC01,mem,1.0,64
MSC02,semantic,0.9,64
MSC02,glass,0.75,64
MSC02,motor,0.9,64
MSC02,mem,0.85,64
MSC03,semantic,0.8,64
MSC03,glass,0.85,64
MSC03,motor,0.85,64
MSC03,mem,0.875,64
MSC04,semantic,0.9,64
MSC04,glass,0.9,64
MSC04,motor,0.9,64
MSC04,mem,1.0,64
MSC05,semantic,0.85,64
MSC05,glass,0.7,64
MSC05,motor,1.0,64
MSC05,mem,0.95,64
MSC06,semantic,0.9,64
MSC06,glass,0.6666666666666666,64
MSC06,motor,0.8888888888888888,64
MSC06,mem,0.95,64
MSC07,semantic,1.0,64
MSC07,glass,0.95,64
MSC07,motor,0.7222222222222222,64
MSC07,mem,0.75,64
MSC10,semantic,0.85,64
MSC10,glass,0.7,64
MSC10,motor,0.85,64
MSC10,mem,0.85,64
MSC01,semantic,0.85,64
MSC01,glass,0.85,64
MSC01,motor,0.95,64
MSC01,mem,1.0,64
MSC02,semantic,0.9,64
MSC02,glass,0.65,64
MSC02,motor,0.85,64
MSC02,mem,0.85,64
MSC03,semantic,0.9,64
MSC03,glass,0.95,64
MSC03,motor,0.9,64
MSC03,mem,0.9375,64
MSC04,semantic,0.8,64
MSC04,glass,0.8,64
MSC04,motor,0.8,64
MSC04,mem,0.85,64
MSC05,semantic,0.85,64
MSC05,glass,0.9,64
MSC05,motor,0.9,64
MSC05,mem,1.0,64
MSC06,semantic,0.65,64
MSC06,glass,0.7777777777777778,64
MSC06,motor,0.9074074074074073,64
MSC06,mem,0.95,64
MSC07,semantic,0.95,64
MSC07,glass,0.8,64
MSC07,motor,0.9074074074074073,64
MSC07,mem,0.75,64
MSC10,semantic,0.85,64
MSC10,glass,0.85,64
MSC10,motor,0.9,64
MSC10,mem,0.85,64
MSC01,semantic,0.95,65
MSC01,glass,0.9,65
MSC01,motor,0.9,65
MSC01,mem,0.95,65
MSC02,semantic,0.8,65
MSC02,glass,0.75,65
MSC02,motor,0.85,65
MSC02,mem,0.85,65
MSC03,semantic,0.75,65
MSC03,glass,0.85,65
MSC03,motor,1.0,65
MSC03,mem,0.6458333333333333,65
MSC04,semantic,0.9,65
MSC04,glass,0.85,65
MSC04,motor,0.95,65
MSC04,mem,0.95,65
MSC05,semantic,0.95,65
MSC05,glass,1.0,65
MSC05,motor,0.95,65
MSC05,mem,0.95,65
MSC06,semantic,0.95,65
MSC06,glass,0.6666666666666666,65
MSC06,motor,0.9629629629629629,65
MSC06,mem,0.8,65
MSC07,semantic,0.95,65
MSC07,glass,0.85,65
MSC07,motor,0.8888888888888888,65
MSC07,mem,1.0,65
MSC10,semantic,0.8,65
MSC10,glass,0.75,65
MSC10,motor,0.95,65
MSC10,mem,0.9,65
MSC01,semantic,0.9,65
MSC01,glass,0.9,65
MSC01,motor,1.0,65
MSC01,mem,0.95,65
MSC02,semantic,0.75,65
MSC02,glass,0.8,65
MSC02,motor,0.95,65
MSC02,mem,0.85,65
MSC03,semantic,0.85,65
MSC03,glass,0.9,65
MSC03,motor,0.95,65
MSC03,mem,0.6875,65
MSC04,semantic,0.9,65
MSC04,glass,0.75,65
MSC04,motor,0.85,65
MSC04,mem,0.8,65
MSC05,semantic,1.0,65
MSC05,glass,0.9,65
MSC05,motor,0.85,65
MSC05,mem,1.0,65
MSC06,semantic,0.75,65
MSC06,glass,0.7777777777777778,65
MSC06,motor,1.0,65
MSC06,mem,1.0,65
MSC07,semantic,0.95,65
MSC07,glass,0.8,65
MSC07,motor,0.7777777777777778,65
MSC07,mem,0.95,65
MSC10,semantic,0.75,65
MSC10,glass,0.7,65
MSC10,motor,0.85,65
MSC10,mem,0.75,65
MSC01,semantic,0.9,66
MSC01,glass,0.9,66
MSC01,motor,0.95,66
MSC01,mem,0.95,66
MSC02,semantic,0.85,66
MSC02,glass,0.75,66
MSC02,motor,0.9,66
MSC02,mem,0.95,66
MSC03,semantic,0.85,66
MSC03,glass,0.9,66
MSC03,motor,0.95,66
MSC03,mem,0.875,66
MSC04,semantic,0.9,66
MSC04,glass,0.95,66
MSC04,motor,1.0,66
MSC04,mem,0.95,66
MSC05,semantic,1.0,66
MSC05,glass,0.9,66
MSC05,motor,1.0,66
MSC05,mem,1.0,66
MSC06,semantic,0.8,66
MSC06,glass,0.7777777777777778,66
MSC06,motor,0.9444444444444444,66
MSC06,mem,0.85,66
MSC07,semantic,0.9,66
MSC07,glass,0.8,66
MSC07,motor,0.8333333333333334,66
MSC07,mem,0.9,66
MSC10,semantic,0.55,66
MSC10,glass,0.85,66
MSC10,motor,0.9,66
MSC10,mem,1.0,66
MSC01,semantic,0.95,66
MSC01,glass,0.85,66
MSC01,motor,1.0,66
MSC01,mem,0.95,66
MSC02,semantic,0.75,66
MSC02,glass,0.7,66
MSC02,motor,0.95,66
MSC02,mem,0.85,66
MSC03,semantic,0.8,66
MSC03,glass,0.75,66
MSC03,motor,1.0,66
MSC03,mem,0.8958333333333333,66
MSC04,semantic,0.95,66
MSC04,glass,0.85,66
MSC04,motor,0.9,66
MSC04,mem,0.8,66
MSC05,semantic,0.85,66
MSC05,glass,0.95,66
MSC05,motor,1.0,66
MSC05,mem,1.0,66
MSC06,semantic,0.9,66
MSC06,glass,0.7777777777777778,66
MSC06,motor,1.0,66
MSC06,mem,0.95,66
MSC07,semantic,0.95,66
MSC07,glass,0.9,66
MSC07,motor,0.9444444444444444,66
MSC07,mem,0.95,66
MSC10,semantic,0.8,66
MSC10,glass,0.7,66
MSC10,motor,0.9,66
MSC10,mem,1.0,66
MSC01,semantic,0.9,67
MSC01,glass,0.9,67
MSC01,motor,0.95,67
MSC01,mem,0.95,67
MSC02,semantic,0.85,67
MSC02,glass,0.7,67
MSC02,motor,0.95,67
MSC02,mem,1.0,67
MSC03,semantic,0.9,67
MSC03,glass,0.85,67
MSC03,motor,0.95,67
MSC03,mem,0.7708333333333333,67
MSC04,semantic,0.9,67
MSC04,glass,0.85,67
MSC04,motor,1.0,67
MSC04,mem,0.95,67
MSC05,semantic,0.95,67
MSC05,glass,0.85,67
MSC05,motor,1.0,67
MSC05,mem,1.0,67
MSC06,semantic,0.85,67
MSC06,glass,0.8333333333333334,67
MSC06,motor,0.8888888888888888,67
MSC06,mem,0.95,67
MSC07,semantic,0.95,67
MSC07,glass,0.7,67
MSC07,motor,0.8518518518518517,67
MSC07,mem,0.85,67
MSC10,semantic,0.9,67
MSC10,glass,0.7,67
MSC10,motor,1.0,67
MSC10,mem,0.85,67
MSC01,semantic,1.0,68
MSC01,glass,0.8,68
MSC01,motor,0.85,68
MSC01,mem,1.0,68
MSC02,semantic,0.9,68
MSC02,glass,0.8,68
MSC02,motor,0.9,68
MSC02,mem,0.95,68
MSC03,semantic,1.0,68
MSC03,glass,0.7,68
MSC03,motor,0.9,68
MSC03,mem,0.6875,68
MSC04,semantic,0.9,68
MSC04,glass,0.9,68
MSC04,motor,1.0,68
MSC04,mem,0.9,68
MSC05,semantic,1.0,68
MSC05,glass,0.9,68
MSC05,motor,0.95,68
MSC05,mem,1.0,68
MSC06,semantic,0.9,68
MSC06,glass,0.7777777777777778,68
MSC06,motor,1.0,68
MSC06,mem,0.95,68
MSC07,semantic,0.9,68
MSC07,glass,0.85,68
MSC07,motor,0.9444444444444444,68
MSC07,mem,0.85,68
MSC10,semantic,0.85,68
MSC10,glass,0.65,68
MSC10,motor,1.0,68
MSC10,mem,0.9,68
MSC01,semantic,0.95,68
MSC01,glass,0.85,68
MSC01,motor,1.0,68
MSC01,mem,1.0,68
MSC02,semantic,0.95,68
MSC02,glass,0.85,68
MSC02,motor,0.95,68
MSC02,mem,0.85,68
MSC03,semantic,0.95,68
MSC03,glass,0.85,68
MSC03,motor,0.9,68
MSC03,mem,0.9375,68
MSC04,semantic,0.95,68
MSC04,glass,0.9,68
MSC04,motor,0.95,68
MSC04,mem,0.9,68
MSC05,semantic,0.95,68
MSC05,glass,1.0,68
MSC05,motor,0.95,68
MSC05,mem,1.0,68
MSC06,semantic,0.85,68
MSC06,glass,0.8333333333333334,68
MSC06,motor,0.9444444444444444,68
MSC06,mem,0.95,68
MSC07,semantic,1.0,68
MSC07,glass,0.85,68
MSC07,motor,1.0,68
MSC07,mem,0.7,68
MSC10,semantic,0.85,68
MSC10,glass,0.85,68
MSC10,motor,0.95,68
MSC10,mem,1.0,68
MSC01,semantic,0.95,69
MSC01,glass,0.9,69
MSC01,motor,1.0,69
MSC01,mem,1.0,69
MSC02,semantic,0.9,69
MSC02,glass,0.8,69
MSC02,motor,0.9,69
MSC02,mem,0.95,69
MSC03,semantic,0.85,69
MSC03,glass,0.9,69
MSC03,motor,0.95,69
MSC03,mem,0.9375,69
MSC04,semantic,0.9,69
MSC04,glass,0.9,69
MSC04,motor,0.9,69
MSC04,mem,0.95,69
MSC05,semantic,1.0,69
MSC05,glass,1.0,69
MSC05,motor,0.95,69
MSC05,mem,1.0,69
MSC06,semantic,0.8,69
MSC06,glass,0.8333333333333334,69
MSC06,motor,1.0,69
MSC06,mem,1.0,69
MSC07,semantic,1.0,69
MSC07,glass,0.9,69
MSC07,motor,0.9074074074074073,69
MSC07,mem,0.95,69
MSC10,semantic,0.9,69
MSC10,glass,0.8,69
MSC10,motor,0.8,69
MSC10,mem,0.95,69
MSC01,semantic,0.85,69
MSC01,glass,0.9,69
MSC01,motor,0.9,69
MSC01,mem,0.95,69
MSC02,semantic,0.7,69
MSC02,glass,0.75,69
MSC02,motor,0.9,69
MSC02,mem,0.9,69
MSC03,semantic,0.9,69
MSC03,glass,0.85,69
MSC03,motor,0.9,69
MSC03,mem,0.75,69
MSC04,semantic,0.85,69
MSC04,glass,0.85,69
MSC04,motor,0.8,69
MSC04,mem,1.0,69
MSC05,semantic,0.95,69
MSC05,glass,0.85,69
MSC05,motor,0.9,69
MSC05,mem,1.0,69
MSC06,semantic,0.95,69
MSC06,glass,0.7222222222222222,69
MSC06,motor,0.9444444444444444,69
MSC06,mem,0.9,69
MSC07,semantic,0.8,69
MSC07,glass,0.9,69
MSC07,motor,0.574074074074074,69
MSC07,mem,0.8,69
MSC10,semantic,0.85,69
MSC10,glass,0.75,69
MSC10,motor,0.9,69
MSC10,mem,0.8,69
MSC01,semantic,0.95,70
MSC01,glass,0.7,70
MSC01,motor,0.9,70
MSC01,mem,0.95,70
MSC02,semantic,0.85,70
MSC02,glass,0.7,70
MSC02,motor,0.9,70
MSC02,mem,0.85,70
MSC03,semantic,0.8,70
MSC03,glass,0.9,70
MSC03,motor,0.95,70
MSC03,mem,1.0,70
MSC04,semantic,0.85,70
MSC04,glass,0.85,70
MSC04,motor,0.95,70
MSC04,mem,0.95,70
MSC05,semantic,1.0,70
MSC05,glass,0.85,70
MSC05,motor,0.8,70
MSC05,mem,0.9,70
MSC06,semantic,0.8,70
MSC06,glass,0.7407407407407407,70
MSC06,motor,1.0,70
MSC06,mem,1.0,70
MSC07,semantic,0.95,70
MSC07,glass,0.95,70
MSC07,motor,0.8888888888888888,70
MSC07,mem,0.85,70
MSC10,semantic,0.85,70
MSC10,glass,0.85,70
MSC10,motor,0.85,70
MSC10,mem,0.8,70
MSC01,semantic,0.85,71
MSC01,glass,0.9,71
MSC01,motor,0.95,71
MSC01,mem,0.95,71
MSC02,semantic,0.9,71
MSC02,glass,0.9,71
MSC02,motor,0.9,71
MSC02,mem,1.0,71
MSC03,semantic,1.0,71
MSC03,glass,0.85,71
MSC03,motor,1.0,71
MSC03,mem,0.9375,71
MSC04,semantic,0.8,71
MSC04,glass,0.85,71
MSC04,motor,0.85,71
MSC04,mem,0.85,71
MSC05,semantic,1.0,71
MSC05,glass,0.9,71
MSC05,motor,0.85,71
MSC05,mem,0.95,71
MSC06,semantic,0.9,71
MSC06,glass,0.6666666666666666,71
MSC06,motor,1.0,71
MSC06,mem,1.0,71
MSC07,semantic,0.9,71
MSC07,glass,0.8,71
MSC07,motor,0.8888888888888888,71
MSC07,mem,0.8,71
MSC10,semantic,0.7,71
MSC10,glass,0.95,71
MSC10,motor,0.9,71
MSC10,mem,0.95,71
MSC01,semantic,0.85,71
MSC01,glass,0.85,71
MSC01,motor,0.95,71
MSC01,mem,0.8,71
MSC02,semantic,0.8,71
MSC02,glass,0.75,71
MSC02,motor,0.95,71
MSC02,mem,0.9,71
MSC03,semantic,0.85,71
MSC03,glass,0.8,71
MSC03,motor,0.95,71
MSC03,mem,0.8125,71
MSC04,semantic,0.75,71
MSC04,glass,0.75,71
MSC04,motor,0.9,71
MSC04,mem,0.7,71
MSC05,semantic,0.95,71
MSC05,glass,0.95,71
MSC05,motor,0.95,71
MSC05,mem,1.0,71
MSC06,semantic,0.7,71
MSC06,glass,0.7222222222222222,71
MSC06,motor,1.0,71
MSC06,mem,1.0,71
MSC07,semantic,0.9,71
MSC07,glass,0.75,71
MSC07,motor,0.8888888888888888,71
MSC07,mem,0.95,71
MSC10,semantic,0.8,71
MSC10,glass,0.8,71
MSC10,motor,0.85,71
MSC10,mem,0.95,71
MSC01,semantic,1.0,72
MSC01,glass,0.95,72
MSC01,motor,1.0,72
MSC01,mem,0.9,72
MSC02,semantic,0.8,72
MSC02,glass,0.8,72
MSC02,motor,0.95,72
MSC02,mem,0.9,72
MSC03,semantic,0.8,72
MSC03,glass,0.8,72
MSC03,motor,1.0,72
MSC03,mem,0.9375,72
MSC04,semantic,1.0,72
MSC04,glass,0.95,72
MSC04,motor,0.9,72
MSC04,mem,0.95,72
MSC05,semantic,0.95,72
MSC05,glass,0.85,72
MSC05,motor,0.95,72
MSC05,mem,1.0,72
MSC06,semantic,0.85,72
MSC06,glass,0.7777777777777778,72
MSC06,motor,0.8888888888888888,72
MSC06,mem,0.9,72
MSC07,semantic,0.95,72
MSC07,glass,0.7,72
MSC07,motor,0.7777777777777778,72
MSC07,mem,0.9,72
MSC10,semantic,0.9,72
MSC10,glass,0.75,72
MSC10,motor,0.95,72
MSC10,mem,0.85,72
MSC01,semantic,0.95,72
MSC01,glass,0.85,72
MSC01,motor,0.9,72
MSC01,mem,0.85,72
MSC02,semantic,0.85,72
MSC02,glass,0.55,72
MSC02,motor,0.9,72
MSC02,mem,0.95,72
MSC03,semantic,0.75,72
MSC03,glass,0.85,72
MSC03,motor,1.0,72
MSC03,mem,0.75,72
MSC04,semantic,0.9,72
MSC04,glass,0.95,72
MSC04,motor,0.95,72
MSC04,mem,1.0,72
MSC05,semantic,0.95,72
MSC05,glass,0.85,72
MSC05,motor,1.0,72
MSC05,mem,0.95,72
MSC06,semantic,1.0,72
MSC06,glass,0.7222222222222222,72
MSC06,motor,0.9444444444444444,72
MSC06,mem,0.95,72
MSC07,semantic,0.9,72
MSC07,glass,0.8,72
MSC07,motor,0.7777777777777778,72
MSC07,mem,0.85,72
MSC10,semantic,0.9,72
MSC10,glass,0.95,72
MSC10,motor,0.95,72
MSC10,mem,0.9,72
MSC01,semantic,0.95,73
MSC01,glass,0.9,73
MSC01,motor,0.95,73
MSC01,mem,1.0,73
MSC02,semantic,0.85,73
MSC02,glass,0.8,73
MSC02,motor,1.0,73
MSC02,mem,0.9,73
MSC03,semantic,0.9,73
MSC03,glass,0.95,73
MSC03,motor,1.0,73
MSC03,mem,0.9375,73
MSC04,semantic,0.9,73
MSC04,glass,0.9,73
MSC04,motor,1.0,73
MSC04,mem,0.9,73
MSC05,semantic,1.0,73
MSC05,glass,0.95,73
MSC05,motor,1.0,73
MSC05,mem,1.0,73
MSC06,semantic,0.9,73
MSC06,glass,0.7777777777777778,73
MSC06,motor,0.9444444444444444,73
MSC06,mem,0.9,73
MSC07,semantic,1.0,73
MSC07,glass,0.85,73
MSC07,motor,0.9444444444444444,73
MSC07,mem,0.85,73
MSC10,semantic,0.85,73
MSC10,glass,0.6,73
MSC10,motor,0.8,73
MSC10,mem,0.9,73
MSC01,semantic,0.85,74
MSC01,glass,0.85,74
MSC01,motor,0.75,74
MSC01,mem,0.9,74
MSC02,semantic,0.75,74
MSC02,glass,0.8,74
MSC02,motor,0.9,74
MSC02,mem,0.9,74
MSC03,semantic,0.8,74
MSC03,glass,0.75,74
MSC03,motor,0.85,74
MSC03,mem,0.6458333333333333,74
MSC04,semantic,0.85,74
MSC04,glass,0.9,74
MSC04,motor,1.0,74
MSC04,mem,0.95,74
MSC05,semantic,0.85,74
MSC05,glass,0.8,74
MSC05,motor,0.9,74
MSC05,mem,1.0,74
MSC06,semantic,0.8,74
MSC06,glass,0.8333333333333334,74
MSC06,motor,0.9444444444444444,74
MSC06,mem,0.85,74
MSC07,semantic,1.0,74
MSC07,glass,0.9,74
MSC07,motor,0.8888888888888888,74
MSC07,mem,0.9,74
MSC10,semantic,0.75,74
MSC10,glass,0.8,74
MSC10,motor,0.95,74
MSC10,mem,0.8,74
MSC01,semantic,0.95,74
MSC01,glass,0.85,74
MSC01,motor,0.85,74
MSC01,mem,0.9,74
MSC02,semantic,0.95,74
MSC02,glass,0.8,74
MSC02,motor,0.95,74
MSC02,mem,0.85,74
MSC03,semantic,0.8,74
MSC03,glass,0.9,74
MSC03,motor,0.9,74
MSC03,mem,0.7083333333333333,74
MSC04,semantic,0.75,74
MSC04,glass,0.85,74
MSC04,motor,0.85,74
MSC04,mem,0.95,74
MSC05,semantic,0.95,74
MSC05,glass,0.9,74
MSC05,motor,1.0,74
MSC05,mem,0.9,74
MSC06,semantic,0.7,74
MSC06,glass,0.6296296296296295,74
MSC06,motor,0.8888888888888888,74
MSC06,mem,0.95,74
MSC07,semantic,0.95,74
MSC07,glass,0.85,74
MSC07,motor,0.9444444444444444,74
MSC07,mem,0.85,74
MSC10,semantic,0.65,74
MSC10,glass,0.85,74
MSC10,motor,0.85,74
MSC10,mem,0.95,74
MSC01,semantic,0.7,75
MSC01,glass,0.85,75
MSC01,motor,0.85,75
MSC01,mem,0.85,75
MSC02,semantic,0.85,75
MSC02,glass,0.75,75
MSC02,motor,0.8,75
MSC02,mem,0.65,75
MSC03,semantic,0.75,75
MSC03,glass,0.75,75
MSC03,motor,0.95,75
MSC03,mem,0.8333333333333333,75
MSC04,semantic,0.8,75
MSC04,glass,0.9,75
MSC04,motor,0.9,75
MSC04,mem,0.95,75
MSC05,semantic,0.85,75
MSC05,glass,0.85,75
MSC05,motor,0.9,75
MSC05,mem,1.0,75
MSC06,semantic,0.95,75
MSC06,glass,0.8333333333333334,75
MSC06,motor,0.9444444444444444,75
MSC06,mem,0.95,75
MSC07,semantic,0.95,75
MSC07,glass,0.85,75
MSC07,motor,0.8333333333333334,75
MSC07,mem,0.85,75
MSC10,semantic,0.7,75
MSC10,glass,0.6,75
MSC10,motor,0.95,75
MSC10,mem,0.85,75
MSC01,semantic,0.9,76
MSC01,glass,0.8,76
MSC01,motor,1.0,76
MSC01,mem,0.95,76
MSC02,semantic,0.85,76
MSC02,glass,0.7,76
MSC02,motor,0.95,76
MSC02,mem,0.95,76
MSC03,semantic,0.8,76
MSC03,glass,0.85,76
MSC03,motor,0.95,76
MSC03,mem,0.9375,76
MSC04,semantic,0.85,76
MSC04,glass,0.9,76
MSC04,motor,0.95,76
MSC04,mem,1.0,76
MSC05,semantic,0.95,76
MSC05,glass,0.85,76
MSC05,motor,0.95,76
MSC05,mem,1.0,76
MSC06,semantic,0.8,76
MSC06,glass,0.8333333333333334,76
MSC06,motor,0.9444444444444444,76
MSC06,mem,0.9,76
MSC07,semantic,1.0,76
MSC07,glass,0.7,76
MSC07,motor,0.6851851851851851,76
MSC07,mem,0.95,76
MSC10,semantic,0.8,76
MSC10,glass,0.9,76
MSC10,motor,0.95,76
MSC10,mem,0.95,76
MSC01,semantic,0.9,76
MSC01,glass,0.95,76
MSC01,motor,1.0,76
MSC01,mem,0.9,76
MSC02,semantic,0.8,76
MSC02,glass,0.75,76
MSC02,motor,0.95,76
MSC02,mem,0.9,76
MSC03,semantic,0.95,76
MSC03,glass,0.9,76
MSC03,motor,0.95,76
MSC03,mem,0.6875,76
MSC04,semantic,0.85,76
MSC04,glass,0.85,76
MSC04,motor,0.8,76
MSC04,mem,0.9,76
MSC05,semantic,1.0,76
MSC05,glass,0.95,76
MSC05,motor,1.0,76
MSC05,mem,1.0,76
MSC06,semantic,0.75,76
MSC06,glass,0.8888888888888888,76
MSC06,motor,0.7777777777777778,76
MSC06,mem,0.95,76
MSC07,semantic,0.95,76
MSC07,glass,0.8,76
MSC07,motor,0.8518518518518517,76
MSC07,mem,0.75,76
